EMPLOYEE_CODE,SUMMARY_DATE,SALARY,PAY_INCREASE,BONUS,VACATION_DAYS_TAKEN,SICK_DAYS_TAKEN
10217,2019-07-02 00:00:00.0,30638.46,0.0,0.0,0.0,2.0
10217,2019-08-02 00:00:00.0,30638.46,0.0,0.0,0.0,1.0
10217,2019-09-02 00:00:00.0,30638.46,0.0,0.0,0.0,3.0
10217,2019-10-02 00:00:00.0,30638.46,0.0,0.0,0.0,0.0
10217,2019-11-02 00:00:00.0,30638.46,0.0,0.0,0.0,0.0
10217,2019-12-02 00:00:00.0,33307.69,0.0871,0.0,2.0,0.5
10217,2020-01-02 00:00:00.0,33307.69,0.0,0.0,3.0,1.0
10217,2020-02-02 00:00:00.0,33307.69,0.0,0.0,0.0,0.0
10217,2020-03-02 00:00:00.0,33307.69,0.0,0.0,10.0,0.0
10217,2020-04-02 00:00:00.0,33307.69,0.0,0.0,0.0,0.0
10217,2020-05-02 00:00:00.0,33307.69,0.0,0.0,0.0,2.0
10217,2020-06-02 00:00:00.0,33307.69,0.0,0.08,0.0,0.0
10217,2020-07-02 00:00:00.0,33307.69,0.0,0.0,0.0,0.0
10218,2019-11-07 00:00:00.0,25300.00,0.0,0.0,0.0,0.0
10218,2019-12-07 00:00:00.0,25300.00,0.0,0.0,0.0,1.0
10218,2020-01-07 00:00:00.0,25300.00,0.0,0.0,0.0,0.0
10218,2020-02-07 00:00:00.0,25300.00,0.0,0.0,0.0,0.0
10218,2020-03-07 00:00:00.0,25300.00,0.0,0.0,0.0,0.0
10218,2020-04-07 00:00:00.0,25300.00,0.0,0.0,0.0,0.0
10218,2020-05-07 00:00:00.0,25300.00,0.0,0.0,0.0,0.0
10218,2020-06-07 00:00:00.0,25300.00,0.0,0.0,0.0,4.0
10218,2020-07-07 00:00:00.0,25300.00,0.0,0.0,0.0,0.0
10219,2019-03-08 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10405,2017-07-24 00:00:00.0,109615.38,0.0,0.0,0.0,2.0
10405,2017-08-24 00:00:00.0,109615.38,0.0,0.0,0.0,0.0
10405,2017-09-24 00:00:00.0,109615.38,0.0,0.0,10.0,0.0
10405,2017-10-24 00:00:00.0,109615.38,0.0,0.0,0.0,0.0
10405,2017-11-24 00:00:00.0,116153.85,0.0596,0.0,0.0,0.0
10405,2017-12-24 00:00:00.0,116153.85,0.0,0.0,0.0,2.0
10405,2018-01-24 00:00:00.0,116153.85,0.0,0.0,0.0,0.0
10405,2018-02-24 00:00:00.0,116153.85,0.0,0.0,0.0,0.0
10405,2018-03-24 00:00:00.0,116153.85,0.0,0.0,0.0,0.0
10405,2018-04-24 00:00:00.0,116153.85,0.0,0.0,0.0,1.5
10789,2018-08-26 00:00:00.0,37500.00,0.0,0.0,0.0,0.0
10789,2018-09-26 00:00:00.0,40000.00,0.0667,0.0,5.0,0.0
10789,2018-10-26 00:00:00.0,40000.00,0.0,0.0,3.0,0.5
10789,2018-11-26 00:00:00.0,40000.00,0.0,0.0,0.0,0.0
10789,2018-12-26 00:00:00.0,40000.00,0.0,0.0,0.0,1.5
10789,2019-01-26 00:00:00.0,40000.00,0.0,0.0,1.0,6.0
10789,2019-02-26 00:00:00.0,40000.00,0.0,0.0,3.0,0.0
10789,2019-03-26 00:00:00.0,40000.00,0.0,0.0,0.0,0.0
10789,2019-04-26 00:00:00.0,40000.00,0.0,0.0,0.0,3.0
10789,2019-05-26 00:00:00.0,40000.00,0.0,0.0,0.0,0.5
10789,2019-06-26 00:00:00.0,40000.00,0.0,0.04,5.0,0.5
10789,2019-07-26 00:00:00.0,40000.00,0.0,0.0,0.0,0.5
10789,2019-08-26 00:00:00.0,40000.00,0.0,0.0,0.0,1.5
10789,2019-09-26 00:00:00.0,42500.00,0.0625,0.0,5.0,0.0
10789,2019-10-26 00:00:00.0,42500.00,0.0,0.0,0.0,0.0
10789,2019-11-26 00:00:00.0,42500.00,0.0,0.0,0.0,4.0
10789,2019-12-26 00:00:00.0,42500.00,0.0,0.0,2.0,0.0
10789,2020-01-26 00:00:00.0,42500.00,0.0,0.0,0.0,2.0
10789,2020-02-26 00:00:00.0,42500.00,0.0,0.0,3.0,1.5
10789,2020-03-26 00:00:00.0,42500.00,0.0,0.0,0.0,0.0
10789,2020-04-26 00:00:00.0,42500.00,0.0,0.0,2.0,0.0
10789,2020-05-26 00:00:00.0,42500.00,0.0,0.0,0.0,0.0
10789,2020-06-26 00:00:00.0,42500.00,0.0,0.04,0.0,0.0
10790,2017-01-17 00:00:00.0,27500.00,0.0,0.0,0.0,4.0
10790,2017-02-17 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10790,2017-03-17 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10790,2017-04-17 00:00:00.0,27500.00,0.0,0.0,0.0,0.5
10790,2017-05-17 00:00:00.0,27500.00,0.0,0.0,0.0,0.5
10790,2017-06-17 00:00:00.0,27500.00,0.0,0.0,0.0,1.0
10790,2017-07-17 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10790,2017-08-17 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10790,2017-09-17 00:00:00.0,27500.00,0.0,0.0,0.0,0.0
10790,2017-10-17 00:00:00.0,27500.00,0.0,0.0,8.0,0.0
10790,2017-11-17 00:00:00.0,29615.38,0.0769,0.0,0.0,1.5
10790,2017-12-17 00:00:00.0,29615.38,0.0,0.0,0.0,0.5
10790,2018-01-17 00:00:00.0,29615.38,0.0,0.0,0.0,0.0
10790,2018-02-17 00:00:00.0,29615.38,0.0,0.0,5.0,2.0
10790,2018-03-17 00:00:00.0,29615.38,0.0,0.0,0.0,0.0
10790,2018-04-17 00:00:00.0,29615.38,0.0,0.0,0.0,0.0
10791,2017-01-19 00:00:00.0,27500.00,0.0,0.0,0.0,1.5
10791,2017-02-19 00:00:00.0,27500.00,0.0,0.0,0.0,0.5
10791,2017-03-19 00:00:00.0,29615.38,0.0769,0.0,0.0,0.0
10791,2017-04-19 00:00:00.0,29615.38,0.0,0.0,5.0,2.0
10791,2017-05-19 00:00:00.0,29615.38,0.0,0.0,0.0,1.0
10791,2017-06-19 00:00:00.0,29615.38,0.0,0.04,0.0,0.0
10791,2017-07-19 00:00:00.0,29615.38,0.0,0.0,0.0,0.0
10791,2017-08-19 00:00:00.0,29615.38,0.0,0.0,0.0,3.0
10791,2017-09-19 00:00:00.0,29615.38,0.0,0.0,10.0,0.0
10791,2017-10-19 00:00:00.0,29615.38,0.0,0.0,0.0,1.0
10791,2017-11-19 00:00:00.0,29615.38,0.0,0.0,0.0,0.0
10791,2017-12-19 00:00:00.0,29615.38,0.0,0.0,0.0,0.0
10791,2018-01-19 00:00:00.0,29615.38,0.0,0.0,0.0,1.0
10791,2018-02-19 00:00:00.0,29615.38,0.0,0.0,0.0,0.0
10791,2018-03-19 00:00:00.0,31730.77,0.0714,0.0,0.0,1.5
10791,2018-04-19 00:00:00.0,31730.77,0.0,0.0,0.0,0.0
10791,2018-05-19 00:00:00.0,31730.77,0.0,0.0,0.0,0.0
10791,2018-06-19 00:00:00.0,31730.77,0.0,0.06,0.0,0.0
10791,2018-07-19 00:00:00.0,31730.77,0.0,0.0,0.0,6.0
10791,2018-08-19 00:00:00.0,31730.77,0.0,0.0,15.0,1.5
10791,2018-09-19 00:00:00.0,31730.77,0.0,0.0,0.0,3.0
10791,2018-10-19 00:00:00.0,31730.77,0.0,0.0,0.0,0.0
10791,2018-11-19 00:00:00.0,31730.77,0.0,0.0,0.0,0.0
10791,2018-12-19 00:00:00.0,31730.77,0.0,0.0,0.0,0.0
10791,2019-01-19 00:00:00.0,31730.77,0.0,0.0,0.0,2.0
10791,2019-02-19 00:00:00.0,31730.77,0.0,0.0,2.0,1.5
10791,2019-03-19 00:00:00.0,33846.15,0.0667,0.0,0.0,0.0
10791,2019-04-19 00:00:00.0,33846.15,0.0,0.0,8.0,0.0
10791,2019-05-19 00:00:00.0,33846.15,0.0,0.0,0.0,0.0
10791,2019-06-19 00:00:00.0,33846.15,0.0,0.06,0.0,2.0
10791,2019-07-19 00:00:00.0,33846.15,0.0,0.0,0.0,0.0
10791,2019-08-19 00:00:00.0,33846.15,0.0,0.0,5.0,0.0
10791,2019-09-19 00:00:00.0,33846.15,0.0,0.0,0.0,0.5
10791,2019-10-19 00:00:00.0,33846.15,0.0,0.0,0.0,0.5
10791,2019-11-19 00:00:00.0,33846.15,0.0,0.0,0.0,0.0
10791,2019-12-19 00:00:00.0,33846.15,0.0,0.0,0.0,0.0
10791,2020-01-19 00:00:00.0,33846.15,0.0,0.0,0.0,1.0
10791,2020-02-19 00:00:00.0,33846.15,0.0,0.0,0.0,0.0
10791,2020-03-19 00:00:00.0,35961.54,0.0625,0.0,0.0,1.5
10791,2020-04-19 00:00:00.0,35961.54,0.0,0.0,0.0,0.5
10791,2020-05-19 00:00:00.0,35961.54,0.0,0.0,0.0,0.0
10791,2020-06-19 00:00:00.0,35961.54,0.0,0.08,0.0,0.0
10792,2017-01-08 00:00:00.0,26846.15,0.0,0.0,0.0,7.0
10792,2017-02-08 00:00:00.0,26846.15,0.0,0.0,3.0,0.0
10792,2017-03-08 00:00:00.0,26846.15,0.0,0.0,2.0,0.0
10792,2017-04-08 00:00:00.0,26846.15,0.0,0.0,0.0,0.0
10792,2017-05-08 00:00:00.0,26846.15,0.0,0.0,0.0,2.5
10792,2017-06-08 00:00:00.0,26846.15,0.0,0.02,4.0,0.0
10792,2017-07-08 00:00:00.0,26846.15,0.0,0.0,0.0,0.0
10792,2017-08-08 00:00:00.0,26846.15,0.0,0.0,0.0,0.0
10792,2017-09-08 00:00:00.0,26846.15,0.0,0.0,0.0,0.0
10792,2017-10-08 00:00:00.0,26846.15,0.0,0.0,8.0,2.0
10792,2017-11-08 00:00:00.0,28461.54,0.0602,0.0,0.0,0.0
10792,2017-12-08 00:00:00.0,28461.54,0.0,0.0,0.0,0.0
10792,2018-01-08 00:00:00.0,28461.54,0.0,0.0,0.0,0.0
10792,2018-02-08 00:00:00.0,28461.54,0.0,0.0,3.0,2.0
10792,2018-03-08 00:00:00.0,28461.54,0.0,0.0,3.0,0.0
10792,2018-04-08 00:00:00.0,28461.54,0.0,0.0,0.0,0.0
10792,2018-05-08 00:00:00.0,28461.54,0.0,0.0,0.0,0.0
10792,2018-06-08 00:00:00.0,28461.54,0.0,0.02,0.0,0.0
10793,2018-02-01 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10793,2018-03-01 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10793,2018-04-01 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10793,2018-05-01 00:00:00.0,24200.00,0.0,0.0,0.0,1.0
10793,2018-06-01 00:00:00.0,24200.00,0.0,0.0,0.0,1.0
10793,2018-07-01 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10793,2018-08-01 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10793,2018-09-01 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10793,2018-10-01 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10793,2018-11-01 00:00:00.0,24200.00,0.0,0.0,0.0,4.0
10793,2018-12-01 00:00:00.0,24200.00,0.0,0.0,0.0,2.5
10793,2019-01-01 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10793,2019-02-01 00:00:00.0,25447.69,0.0516,0.0,0.0,0.0
10793,2019-03-01 00:00:00.0,25447.69,0.0,0.0,2.0,0.0
10793,2019-04-01 00:00:00.0,25447.69,0.0,0.0,1.0,2.5
10793,2019-05-01 00:00:00.0,25447.69,0.0,0.0,0.0,2.5
10793,2019-06-01 00:00:00.0,25447.69,0.0,0.04,11.0,0.0
10793,2019-07-01 00:00:00.0,25447.69,0.0,0.0,5.0,0.0
10793,2019-08-01 00:00:00.0,25447.69,0.0,0.0,0.0,0.0
10793,2019-09-01 00:00:00.0,25447.69,0.0,0.0,0.0,0.0
10793,2019-10-01 00:00:00.0,25447.69,0.0,0.0,4.0,2.0
10793,2019-11-01 00:00:00.0,25447.69,0.0,0.0,0.0,0.0
10793,2019-12-01 00:00:00.0,25447.69,0.0,0.0,0.0,0.0
10794,2017-05-03 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10794,2017-06-03 00:00:00.0,24200.00,0.0,0.0,0.0,2.0
10794,2017-07-03 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10794,2017-08-03 00:00:00.0,24200.00,0.0,0.0,0.0,0.5
10794,2017-09-03 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10794,2017-10-03 00:00:00.0,24200.00,0.0,0.0,0.0,1.5
10794,2017-11-03 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10794,2017-12-03 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10794,2018-01-03 00:00:00.0,24200.00,0.0,0.0,0.0,2.5
10794,2018-02-03 00:00:00.0,24200.00,0.0,0.0,0.0,0.5
10794,2018-03-03 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10794,2018-04-03 00:00:00.0,24200.00,0.0,0.0,2.0,0.0
10794,2018-05-03 00:00:00.0,25447.69,0.0516,0.0,0.0,0.0
10794,2018-06-03 00:00:00.0,25447.69,0.0,0.06,0.0,1.5
10794,2018-07-03 00:00:00.0,25447.69,0.0,0.0,3.0,0.0
10794,2018-08-03 00:00:00.0,25447.69,0.0,0.0,0.0,0.5
10794,2018-09-03 00:00:00.0,25447.69,0.0,0.0,0.0,0.5
10794,2018-10-03 00:00:00.0,25447.69,0.0,0.0,0.0,0.5
10794,2018-11-03 00:00:00.0,25447.69,0.0,0.0,0.0,4.0
10794,2018-12-03 00:00:00.0,25447.69,0.0,0.0,10.0,0.0
10794,2019-01-03 00:00:00.0,25447.69,0.0,0.0,3.0,5.0
10794,2019-02-03 00:00:00.0,25447.69,0.0,0.0,0.0,0.0
10794,2019-03-03 00:00:00.0,25447.69,0.0,0.0,0.0,0.0
10794,2019-04-03 00:00:00.0,25447.69,0.0,0.0,4.0,0.0
10794,2019-05-03 00:00:00.0,26695.38,0.049,0.0,0.0,0.0
10794,2019-06-03 00:00:00.0,26695.38,0.0,0.06,0.0,3.0
10794,2019-07-03 00:00:00.0,26695.38,0.0,0.0,0.0,0.0
10794,2019-08-03 00:00:00.0,26695.38,0.0,0.0,0.0,0.5
10794,2019-09-03 00:00:00.0,26695.38,0.0,0.0,6.0,0.0
10794,2019-10-03 00:00:00.0,26695.38,0.0,0.0,0.0,0.0
10794,2019-11-03 00:00:00.0,26695.38,0.0,0.0,0.0,0.0
10795,2018-03-16 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10795,2018-04-16 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10795,2018-05-16 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10795,2018-06-16 00:00:00.0,24200.00,0.0,0.0,0.0,1.0
10795,2018-07-16 00:00:00.0,24200.00,0.0,0.0,0.0,1.0
10795,2018-08-16 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10795,2018-09-16 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10795,2018-10-16 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10795,2018-11-16 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10795,2018-12-16 00:00:00.0,24200.00,0.0,0.0,0.0,4.0
10795,2019-01-16 00:00:00.0,24200.00,0.0,0.0,0.0,2.5
10795,2019-02-16 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10795,2019-03-16 00:00:00.0,25447.69,0.0516,0.0,0.0,0.0
10795,2019-04-16 00:00:00.0,25447.69,0.0,0.0,2.0,0.0
10795,2019-05-16 00:00:00.0,25447.69,0.0,0.0,1.0,2.5
10795,2019-06-16 00:00:00.0,25447.69,0.0,0.08,0.0,2.5
10795,2019-07-16 00:00:00.0,25447.69,0.0,0.0,11.0,0.0
10795,2019-08-16 00:00:00.0,25447.69,0.0,0.0,5.0,0.0
10795,2019-09-16 00:00:00.0,25447.69,0.0,0.0,0.0,0.0
10795,2019-10-16 00:00:00.0,25447.69,0.0,0.0,0.0,0.0
10795,2019-11-16 00:00:00.0,25447.69,0.0,0.0,4.0,2.0
10795,2019-12-16 00:00:00.0,25447.69,0.0,0.0,0.0,2.0
10795,2020-01-16 00:00:00.0,25447.69,0.0,0.0,2.0,0.0
10795,2020-02-16 00:00:00.0,25447.69,0.0,0.0,0.0,0.0
10795,2020-03-16 00:00:00.0,26695.38,0.049,0.0,0.0,0.0
10795,2020-04-16 00:00:00.0,26695.38,0.0,0.0,0.0,0.0
10796,2017-01-14 00:00:00.0,49500.00,0.0,0.0,0.0,1.5
10796,2017-02-14 00:00:00.0,49500.00,0.0,0.0,0.0,0.0
10796,2017-03-14 00:00:00.0,49500.00,0.0,0.0,0.0,0.0
10796,2017-04-14 00:00:00.0,49500.00,0.0,0.0,0.0,0.0
10796,2017-05-14 00:00:00.0,49500.00,0.0,0.0,0.0,0.0
10796,2017-06-14 00:00:00.0,49500.00,0.0,0.0,8.0,0.0
10796,2017-07-14 00:00:00.0,49500.00,0.0,0.0,0.0,1.5
10796,2017-08-14 00:00:00.0,52230.77,0.0552,0.0,0.0,0.0
10796,2017-09-14 00:00:00.0,52230.77,0.0,0.0,0.0,0.0
10796,2017-10-14 00:00:00.0,52230.77,0.0,0.0,0.0,0.0
10796,2017-11-14 00:00:00.0,52230.77,0.0,0.0,0.0,2.5
10796,2017-12-14 00:00:00.0,52230.77,0.0,0.0,0.0,2.5
10796,2018-01-14 00:00:00.0,52230.77,0.0,0.0,0.0,0.0
10796,2018-02-14 00:00:00.0,52230.77,0.0,0.0,5.0,0.0
10796,2018-03-14 00:00:00.0,52230.77,0.0,0.0,0.0,0.0
10796,2018-04-14 00:00:00.0,52230.77,0.0,0.0,0.0,0.0
10796,2018-05-14 00:00:00.0,52230.77,0.0,0.0,0.0,2.0
10796,2018-06-14 00:00:00.0,52230.77,0.0,0.0,0.0,2.0
10796,2018-07-14 00:00:00.0,52230.77,0.0,0.0,10.0,0.0
10796,2018-08-14 00:00:00.0,54961.54,0.0523,0.0,0.0,0.0
10796,2018-09-14 00:00:00.0,54961.54,0.0,0.0,0.0,3.0
10796,2018-10-14 00:00:00.0,54961.54,0.0,0.0,0.0,0.5
10796,2018-11-14 00:00:00.0,54961.54,0.0,0.0,0.0,0.0
10796,2018-12-14 00:00:00.0,54961.54,0.0,0.0,0.0,0.0
10796,2019-01-14 00:00:00.0,54961.54,0.0,0.0,0.0,0.0
10796,2019-02-14 00:00:00.0,54961.54,0.0,0.0,0.0,6.0
10796,2019-03-14 00:00:00.0,54961.54,0.0,0.0,0.0,0.0
10796,2019-04-14 00:00:00.0,54961.54,0.0,0.0,0.0,0.0
10796,2019-05-14 00:00:00.0,54961.54,0.0,0.0,0.0,0.0
10796,2019-06-14 00:00:00.0,54961.54,0.0,0.0,15.0,0.0
10056,2018-09-13 00:00:00.0,44615.38,0.0,0.0,0.0,2.0
10056,2018-10-13 00:00:00.0,44615.38,0.0,0.0,1.0,1.5
10056,2018-11-13 00:00:00.0,44615.38,0.0,0.0,0.0,0.0
10056,2018-12-13 00:00:00.0,44615.38,0.0,0.0,0.0,0.0
10056,2019-01-13 00:00:00.0,44615.38,0.0,0.0,6.0,0.5
10056,2019-02-13 00:00:00.0,44615.38,0.0,0.0,0.0,2.0
10056,2019-03-13 00:00:00.0,44615.38,0.0,0.0,0.0,0.0
10056,2019-04-13 00:00:00.0,44615.38,0.0,0.0,3.0,0.0
10056,2019-05-13 00:00:00.0,44615.38,0.0,0.0,1.0,0.0
10056,2019-06-13 00:00:00.0,44615.38,0.0,0.0,1.0,3.0
10056,2019-07-13 00:00:00.0,44615.38,0.0,0.0,1.0,0.0
10056,2019-08-13 00:00:00.0,46653.85,0.0457,0.0,2.0,0.0
10056,2019-09-13 00:00:00.0,46653.85,0.0,0.0,0.0,2.0
10056,2019-10-13 00:00:00.0,46653.85,0.0,0.0,0.0,0.0
10056,2019-11-13 00:00:00.0,46653.85,0.0,0.0,2.0,0.0
10056,2019-12-13 00:00:00.0,46653.85,0.0,0.0,0.0,1.0
10056,2020-01-13 00:00:00.0,46653.85,0.0,0.0,3.0,0.0
10056,2020-02-13 00:00:00.0,46653.85,0.0,0.0,2.0,2.0
10056,2020-03-13 00:00:00.0,46653.85,0.0,0.0,0.0,0.0
10056,2020-04-13 00:00:00.0,46653.85,0.0,0.0,0.0,1.0
10056,2020-05-13 00:00:00.0,46653.85,0.0,0.0,0.0,0.0
10056,2020-06-13 00:00:00.0,46653.85,0.0,0.0,4.0,0.0
10056,2020-07-13 00:00:00.0,46653.85,0.0,0.0,0.0,2.5
10057,2017-01-02 00:00:00.0,71230.77,0.0,0.0,0.0,1.5
10057,2017-02-02 00:00:00.0,71230.77,0.0,0.0,3.0,0.0
10057,2017-03-02 00:00:00.0,71230.77,0.0,0.0,2.0,0.5
10057,2017-04-02 00:00:00.0,71230.77,0.0,0.0,0.0,0.5
10057,2017-05-02 00:00:00.0,74807.69,0.0502,0.0,0.0,0.5
10057,2017-06-02 00:00:00.0,74807.69,0.0,0.02,4.0,4.0
10057,2017-07-02 00:00:00.0,74807.69,0.0,0.0,0.0,0.0
10057,2017-08-02 00:00:00.0,74807.69,0.0,0.0,0.0,2.0
10057,2017-09-02 00:00:00.0,74807.69,0.0,0.0,0.0,0.0
10057,2017-10-02 00:00:00.0,74807.69,0.0,0.0,8.0,0.0
10057,2017-11-02 00:00:00.0,74807.69,0.0,0.0,0.0,0.0
10057,2017-12-02 00:00:00.0,74807.69,0.0,0.0,0.0,0.0
10057,2018-01-02 00:00:00.0,74807.69,0.0,0.0,0.0,3.0
10057,2018-02-02 00:00:00.0,74807.69,0.0,0.0,3.0,0.0
10057,2018-03-02 00:00:00.0,74807.69,0.0,0.0,3.0,0.5
10057,2018-04-02 00:00:00.0,74807.69,0.0,0.0,0.0,0.0
10397,2017-11-08 00:00:00.0,47461.54,0.0,0.0,0.0,0.0
10397,2017-12-08 00:00:00.0,47461.54,0.0,0.0,2.0,0.0
10397,2018-01-08 00:00:00.0,47461.54,0.0,0.0,0.0,3.0
10397,2018-02-08 00:00:00.0,47461.54,0.0,0.0,0.0,0.0
10397,2018-03-08 00:00:00.0,47461.54,0.0,0.0,2.0,0.5
10397,2018-04-08 00:00:00.0,47461.54,0.0,0.0,0.0,0.0
10397,2018-05-08 00:00:00.0,47461.54,0.0,0.0,2.0,1.5
10397,2018-06-08 00:00:00.0,47461.54,0.0,0.04,0.0,2.0
10397,2018-07-08 00:00:00.0,47461.54,0.0,0.0,0.0,0.0
10397,2018-08-08 00:00:00.0,47461.54,0.0,0.0,0.0,0.0
10397,2018-09-08 00:00:00.0,47461.54,0.0,0.0,2.0,0.0
10397,2018-10-08 00:00:00.0,49715.38,0.0475,0.0,3.0,0.5
10397,2018-11-08 00:00:00.0,49715.38,0.0,0.0,2.0,0.0
10397,2018-12-08 00:00:00.0,49715.38,0.0,0.0,0.0,1.0
10397,2019-01-08 00:00:00.0,49715.38,0.0,0.0,0.0,6.0
10397,2019-02-08 00:00:00.0,49715.38,0.0,0.0,0.0,0.0
10397,2019-03-08 00:00:00.0,49715.38,0.0,0.0,3.0,0.0
10397,2019-04-08 00:00:00.0,49715.38,0.0,0.0,2.0,6.0
10397,2019-05-08 00:00:00.0,49715.38,0.0,0.0,0.0,0.5
10397,2019-06-08 00:00:00.0,49715.38,0.0,0.04,0.0,0.5
10397,2019-07-08 00:00:00.0,49715.38,0.0,0.0,0.0,0.5
10397,2019-08-08 00:00:00.0,49715.38,0.0,0.0,3.0,1.0
10397,2019-09-08 00:00:00.0,49715.38,0.0,0.0,0.0,0.0
10397,2019-10-08 00:00:00.0,51969.23,0.0453,0.0,0.0,0.0
10397,2019-11-08 00:00:00.0,51969.23,0.0,0.0,1.0,4.0
10397,2019-12-08 00:00:00.0,51969.23,0.0,0.0,1.0,0.0
10397,2020-01-08 00:00:00.0,51969.23,0.0,0.0,0.0,2.0
10397,2020-02-08 00:00:00.0,51969.23,0.0,0.0,0.0,1.5
10397,2020-03-08 00:00:00.0,51969.23,0.0,0.0,2.0,0.0
10397,2020-04-08 00:00:00.0,51969.23,0.0,0.0,0.0,0.0
10397,2020-05-08 00:00:00.0,51969.23,0.0,0.0,2.0,0.0
10397,2020-06-08 00:00:00.0,51969.23,0.0,0.04,1.0,3.0
10397,2020-07-08 00:00:00.0,51969.23,0.0,0.0,0.0,0.0
10398,2017-01-01 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10398,2017-02-01 00:00:00.0,24200.00,0.0,0.0,0.0,3.0
10398,2017-03-01 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10398,2017-04-01 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10398,2017-05-01 00:00:00.0,24200.00,0.0,0.0,0.0,1.5
10398,2017-06-01 00:00:00.0,24200.00,0.0,0.0,0.0,2.0
10398,2017-07-01 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10398,2017-08-01 00:00:00.0,24200.00,0.0,0.0,0.0,7.0
10398,2017-09-01 00:00:00.0,24200.00,0.0,0.0,0.0,0.0
10398,2017-10-01 00:00:00.0,25447.69,0.0516,0.0,0.0,1.5
10398,2017-11-01 00:00:00.0,25447.69,0.0,0.0,0.0,0.0
10398,2017-12-01 00:00:00.0,25447.69,0.0,0.0,2.0,0.5
10398,2018-01-01 00:00:00.0,25447.69,0.0,0.0,1.0,0.5
10398,2018-02-01 00:00:00.0,25447.69,0.0,0.0,0.0,0.5
10398,2018-03-01 00:00:00.0,25447.69,0.0,0.0,0.0,4.0
10398,2018-04-01 00:00:00.0,25447.69,0.0,0.0,1.0,0.0
10398,2018-05-01 00:00:00.0,25447.69,0.0,0.0,0.0,2.0
10398,2018-06-01 00:00:00.0,25447.69,0.0,0.04,0.0,0.0
10398,2018-07-01 00:00:00.0,25447.69,0.0,0.0,4.0,0.0
10398,2018-08-01 00:00:00.0,25447.69,0.0,0.0,0.0,0.0
10398,2018-09-01 00:00:00.0,25447.69,0.0,0.0,2.0,0.0
10398,2018-10-01 00:00:00.0,26695.38,0.049,0.0,0.0,3.0
10398,2018-11-01 00:00:00.0,26695.38,0.0,0.0,0.0,0.0
10398,2018-12-01 00:00:00.0,26695.38,0.0,0.0,2.0,0.5
10398,2019-01-01 00:00:00.0,26695.38,0.0,0.0,0.0,0.0
10398,2019-02-01 00:00:00.0,26695.38,0.0,0.0,2.0,1.5
10398,2019-03-01 00:00:00.0,26695.38,0.0,0.0,0.0,2.0
10398,2019-04-01 00:00:00.0,26695.38,0.0,0.0,0.0,0.0
10398,2019-05-01 00:00:00.0,26695.38,0.0,0.0,0.0,0.0
10398,2019-06-01 00:00:00.0,26695.38,0.0,0.06,2.0,0.0
10398,2019-07-01 00:00:00.0,26695.38,0.0,0.0,3.0,0.5
10398,2019-08-01 00:00:00.0,26695.38,0.0,0.0,2.0,0.0
10398,2019-09-01 00:00:00.0,26695.38,0.0,0.0,0.0,1.0
10398,2019-10-01 00:00:00.0,27943.08,0.0467,0.0,0.0,6.0
10398,2019-11-01 00:00:00.0,27943.08,0.0,0.0,0.0,0.0
10398,2019-12-01 00:00:00.0,27943.08,0.0,0.0,3.0,0.0
10398,2020-01-01 00:00:00.0,27943.08,0.0,0.0,2.0,6.0
10398,2020-02-01 00:00:00.0,27943.08,0.0,0.0,0.0,0.5
10398,2020-03-01 00:00:00.0,27943.08,0.0,0.0,0.0,0.5
10398,2020-04-01 00:00:00.0,27943.08,0.0,0.0,0.0,0.5
10398,2020-05-01 00:00:00.0,27943.08,0.0,0.0,3.0,1.0
10398,2020-06-01 00:00:00.0,27943.08,0.0,0.06,0.0,0.0
