EMPLOYEE_CODE,COURSE_CODE,TRAINING_DATE,EXPENSE_TYPE_CODE
10529,18501,2017-01-16 00:00:00.0,38
10529,19501,2017-03-23 00:00:00.0,38
10529,24501,2018-10-20 00:00:00.0,38
10529,26501,2018-11-21 00:00:00.0,38
10529,31501,2017-05-17 00:00:00.0,38
10529,32001,2018-04-18 00:00:00.0,38
10529,32501,2019-04-17 00:00:00.0,38
10529,33001,2020-05-21 00:00:00.0,38
10530,14501,2020-05-21 00:00:00.0,38
10530,15501,2019-10-03 00:00:00.0,34
10530,16501,2019-10-23 00:00:00.0,34
10530,18501,2019-11-13 00:00:00.0,38
10530,19501,2020-01-10 00:00:00.0,38
10530,20001,2019-10-12 00:00:00.0,34
10530,22001,2019-12-19 00:00:00.0,34
10530,22501,2020-07-09 00:00:00.0,34
10531,10501,2017-02-16 00:00:00.0,35
10531,13001,2017-04-12 00:00:00.0,35
10531,14501,2017-09-13 00:00:00.0,38
10531,15501,2017-01-26 00:00:00.0,34
10531,18501,2017-03-05 00:00:00.0,38
10531,19501,2017-05-11 00:00:00.0,38
10531,20001,2017-02-04 00:00:00.0,34
10531,21501,2017-05-04 00:00:00.0,35
10532,10501,2018-12-05 00:00:00.0,35
10532,13001,2019-01-30 00:00:00.0,35
10532,13501,2018-03-21 00:00:00.0,34
10532,14001,2018-05-17 00:00:00.0,35
10532,14501,2018-10-17 00:00:00.0,38
10532,15001,2018-03-25 00:00:00.0,37
10532,15501,2018-03-01 00:00:00.0,34
10532,18501,2018-04-11 00:00:00.0,38
10532,19501,2018-06-29 00:00:00.0,38
10532,20001,2018-03-10 00:00:00.0,34
10532,23001,2018-06-22 00:00:00.0,34
10533,13501,2020-07-02 00:00:00.0,34
10533,15001,2020-07-05 00:00:00.0,37
10533,15501,2020-06-11 00:00:00.0,34
10533,18501,2020-07-20 00:00:00.0,38
10533,20001,2020-06-20 00:00:00.0,34
10534,13501,2018-07-04 00:00:00.0,34
10574,20001,2020-02-21 00:00:00.0,34
10574,22001,2020-04-30 00:00:00.0,34
10575,14501,2019-03-08 00:00:00.0,38
10575,15501,2018-07-22 00:00:00.0,34
10575,18501,2018-08-30 00:00:00.0,38
10575,19501,2018-10-31 00:00:00.0,38
10575,20001,2018-08-01 00:00:00.0,34
10575,24001,2019-11-15 00:00:00.0,35
10575,24501,2019-09-07 00:00:00.0,38
10575,25501,2020-02-14 00:00:00.0,38
10575,26001,2019-02-23 00:00:00.0,38
10575,32501,2019-04-17 00:00:00.0,38
10575,33001,2020-04-16 00:00:00.0,38
10576,31501,2017-05-17 00:00:00.0,38
10576,32001,2018-04-18 00:00:00.0,38
10576,32501,2019-04-17 00:00:00.0,38
10576,33001,2020-05-21 00:00:00.0,38
10578,27501,2017-07-20 00:00:00.0,35
10578,28001,2018-08-22 00:00:00.0,35
10578,28501,2019-08-21 00:00:00.0,35
10578,29001,2020-07-16 00:00:00.0,35
10579,10501,2018-03-28 00:00:00.0,35
10579,21501,2018-06-15 00:00:00.0,35
10580,27501,2017-07-20 00:00:00.0,35
10580,28001,2018-08-22 00:00:00.0,35
10580,28501,2019-08-21 00:00:00.0,35
10580,29001,2020-07-16 00:00:00.0,35
10581,27501,2017-07-20 00:00:00.0,35
10581,28001,2018-08-22 00:00:00.0,35
10581,28501,2019-08-21 00:00:00.0,35
10581,29001,2020-07-16 00:00:00.0,35
10582,10501,2017-02-18 00:00:00.0,35
10582,13001,2018-06-20 00:00:00.0,35
10582,14001,2017-10-05 00:00:00.0,35
10583,13501,2020-05-22 00:00:00.0,34
10583,15001,2019-02-15 00:00:00.0,37
10583,18501,2019-04-06 00:00:00.0,38
10583,20001,2020-04-06 00:00:00.0,34
10583,23001,2020-02-02 00:00:00.0,34
10585,10501,2019-02-08 00:00:00.0,35
10585,13001,2019-04-03 00:00:00.0,35
10585,15501,2019-01-20 00:00:00.0,34
10585,18501,2019-02-28 00:00:00.0,38
10585,19501,2019-05-08 00:00:00.0,38
10585,21501,2019-05-01 00:00:00.0,35
10585,24501,2018-11-21 00:00:00.0,38
10585,25001,2018-12-20 00:00:00.0,38
10585,31501,2017-05-17 00:00:00.0,38
10585,32001,2018-04-18 00:00:00.0,38
10585,32501,2019-04-17 00:00:00.0,38
10585,33001,2020-05-21 00:00:00.0,38
10587,14501,2020-07-02 00:00:00.0,38
10587,15501,2019-11-15 00:00:00.0,34
10587,17001,2019-12-04 00:00:00.0,34
10587,18501,2019-12-25 00:00:00.0,38
10316,20001,2019-02-27 00:00:00.0,34
10316,22001,2019-05-04 00:00:00.0,34
10733,32501,2019-05-22 00:00:00.0,38
10734,11001,2017-04-12 00:00:00.0,37
10734,14501,2017-11-01 00:00:00.0,38
10734,15501,2017-03-16 00:00:00.0,34
10734,16501,2017-04-19 00:00:00.0,34
10734,18501,2017-04-26 00:00:00.0,38
10734,19501,2017-06-30 00:00:00.0,38
10734,20001,2017-03-25 00:00:00.0,34
10734,23501,2017-06-23 00:00:00.0,34
10735,14501,2019-06-26 00:00:00.0,38
10735,15501,2018-11-08 00:00:00.0,34
10735,16001,2018-11-28 00:00:00.0,34
10735,17501,2019-02-15 00:00:00.0,34
10735,18501,2018-12-19 00:00:00.0,38
10735,19501,2019-02-22 00:00:00.0,38
10735,20001,2018-11-17 00:00:00.0,34
10735,26501,2018-12-20 00:00:00.0,38
10735,30501,2019-01-20 00:00:00.0,38
10735,32501,2019-02-20 00:00:00.0,38
10735,33001,2020-03-19 00:00:00.0,38
10736,14501,2017-04-12 00:00:00.0,38
10736,24501,2018-08-22 00:00:00.0,38
10736,25001,2018-10-20 00:00:00.0,38
10736,25501,2018-09-20 00:00:00.0,38
10736,30501,2018-12-20 00:00:00.0,38
10736,31501,2017-05-17 00:00:00.0,38
10736,32001,2018-04-18 00:00:00.0,38
10736,32501,2019-04-17 00:00:00.0,38
10737,11001,2019-05-29 00:00:00.0,37
10737,14501,2019-12-18 00:00:00.0,38
10737,15501,2019-05-02 00:00:00.0,34
10737,16501,2019-06-05 00:00:00.0,34
10737,18501,2019-06-12 00:00:00.0,38
10737,19501,2019-08-16 00:00:00.0,38
10737,20001,2019-05-11 00:00:00.0,34
10737,23501,2019-08-09 00:00:00.0,34
10738,24501,2018-06-20 00:00:00.0,38
10738,26501,2018-07-20 00:00:00.0,38
10738,31501,2017-05-17 00:00:00.0,38
10738,32001,2018-04-18 00:00:00.0,38
10739,14501,2018-11-21 00:00:00.0,38
10739,15501,2018-04-05 00:00:00.0,34
10739,16501,2018-04-25 00:00:00.0,34
10739,18501,2018-05-16 00:00:00.0,38
10739,19501,2018-07-13 00:00:00.0,38
10739,20001,2018-04-14 00:00:00.0,34
10740,14501,2018-11-14 00:00:00.0,38
10740,15501,2018-03-28 00:00:00.0,34
10740,16501,2018-04-18 00:00:00.0,34
10740,18501,2018-05-06 00:00:00.0,38
10740,19501,2018-07-05 00:00:00.0,38
10225,15501,2018-02-10 00:00:00.0,34
10225,17001,2018-03-01 00:00:00.0,34
10225,18501,2018-03-21 00:00:00.0,38
10225,19501,2018-05-20 00:00:00.0,38
10225,20001,2018-02-21 00:00:00.0,34
10225,30501,2020-04-13 00:00:00.0,38
10225,33001,2020-05-21 00:00:00.0,38
10226,15501,2020-02-13 00:00:00.0,34
10226,17001,2020-03-05 00:00:00.0,34
10226,18501,2020-03-26 00:00:00.0,38
10226,19501,2020-05-23 00:00:00.0,38
10226,20001,2020-02-22 00:00:00.0,34
10226,26501,2020-04-13 00:00:00.0,38
10226,33001,2020-05-21 00:00:00.0,38
10227,19501,2020-06-07 00:00:00.0,38
10227,30001,2019-03-15 00:00:00.0,37
10227,30501,2020-04-13 00:00:00.0,38
10227,32501,2019-04-17 00:00:00.0,38
10228,19501,2020-06-07 00:00:00.0,38
10228,30001,2019-03-15 00:00:00.0,37
10228,30501,2020-06-13 00:00:00.0,38
10228,33001,2020-05-21 00:00:00.0,38
10229,14501,2017-03-29 00:00:00.0,38
10229,26501,2018-05-16 00:00:00.0,38
10229,30501,2018-06-20 00:00:00.0,38
10229,31501,2017-03-22 00:00:00.0,38
10229,32001,2018-02-21 00:00:00.0,38
10229,32501,2019-02-20 00:00:00.0,38
10229,33001,2020-03-19 00:00:00.0,38
10230,14501,2019-02-27 00:00:00.0,38
10230,15501,2018-07-13 00:00:00.0,34
10230,16001,2018-08-01 00:00:00.0,34
10230,17501,2018-10-17 00:00:00.0,34
10230,18501,2018-08-22 00:00:00.0,38
10230,19501,2018-10-20 00:00:00.0,38
10230,20001,2018-07-22 00:00:00.0,34
10230,26501,2018-12-20 00:00:00.0,38
10230,30501,2019-01-20 00:00:00.0,38
10230,32501,2019-02-20 00:00:00.0,38
10230,33001,2020-03-19 00:00:00.0,38
10231,14501,2020-06-27 00:00:00.0,38
10231,15501,2019-11-10 00:00:00.0,34
10231,16001,2019-11-29 00:00:00.0,34
10231,17501,2020-02-19 00:00:00.0,34
10231,18501,2019-12-19 00:00:00.0,38
10231,19501,2020-02-26 00:00:00.0,38
10231,20001,2019-11-20 00:00:00.0,34
10231,26501,2020-01-22 00:00:00.0,38
10231,30501,2020-02-20 00:00:00.0,38
10231,33001,2020-03-19 00:00:00.0,38
10232,15501,2020-05-01 00:00:00.0,34
10232,16001,2020-05-21 00:00:00.0,34
10232,18501,2020-06-11 00:00:00.0,38
10232,20001,2020-05-10 00:00:00.0,34
10233,14501,2020-01-15 00:00:00.0,38
10617,19501,2020-07-24 00:00:00.0,38
10617,20001,2020-04-25 00:00:00.0,34
10617,25001,2020-04-10 00:00:00.0,38
10617,26001,2020-06-13 00:00:00.0,38
10617,33001,2020-05-21 00:00:00.0,38
10337,14501,2017-08-30 00:00:00.0,38
10337,15001,2017-02-06 00:00:00.0,37
10337,15501,2017-01-13 00:00:00.0,34
10337,18501,2017-02-23 00:00:00.0,38
10337,19501,2017-05-12 00:00:00.0,38
10337,20001,2017-01-22 00:00:00.0,34
10337,23001,2017-05-05 00:00:00.0,34
10338,13501,2019-05-25 00:00:00.0,34
10338,15001,2019-02-15 00:00:00.0,37
10338,18501,2019-04-06 00:00:00.0,38
10338,20001,2020-04-12 00:00:00.0,34
10338,23001,2020-02-02 00:00:00.0,34
10339,10501,2019-10-24 00:00:00.0,35
10339,13001,2019-12-21 00:00:00.0,35
10339,21501,2020-01-08 00:00:00.0,35
10340,15501,2020-06-14 00:00:00.0,34
10340,17001,2020-07-03 00:00:00.0,34
10340,18501,2020-07-23 00:00:00.0,38
10340,20001,2020-06-25 00:00:00.0,34
10341,14501,2017-03-22 00:00:00.0,38
10342,15501,2020-07-06 00:00:00.0,34
10342,17001,2020-07-25 00:00:00.0,34
10342,20001,2020-07-16 00:00:00.0,34
10343,19501,2020-06-07 00:00:00.0,38
10343,30001,2019-03-15 00:00:00.0,37
10343,30501,2020-06-13 00:00:00.0,38
10487,24501,2018-05-20 00:00:00.0,38
10487,25001,2018-06-20 00:00:00.0,38
10487,25501,2018-07-20 00:00:00.0,38
10487,30501,2018-09-20 00:00:00.0,38
10487,31501,2017-04-20 00:00:00.0,38
10487,32001,2018-03-21 00:00:00.0,38
10487,32501,2019-03-20 00:00:00.0,38
10487,33001,2020-04-16 00:00:00.0,38
10488,14501,2017-09-06 00:00:00.0,38
10488,15501,2017-01-19 00:00:00.0,34
10488,16001,2017-02-09 00:00:00.0,34
10488,17501,2017-04-27 00:00:00.0,34
10488,18501,2017-02-27 00:00:00.0,38
10488,19501,2017-05-04 00:00:00.0,38
10488,20001,2017-01-28 00:00:00.0,34
10488,24501,2018-05-20 00:00:00.0,38
10488,26501,2018-06-20 00:00:00.0,38
10488,31501,2017-04-20 00:00:00.0,38
10488,32001,2018-03-21 00:00:00.0,38
10488,32501,2019-03-20 00:00:00.0,38
10488,33001,2020-04-16 00:00:00.0,38
10124,31501,2017-04-20 00:00:00.0,38
10124,32001,2018-03-21 00:00:00.0,38
10124,32501,2019-03-20 00:00:00.0,38
10124,33001,2020-04-16 00:00:00.0,38
10125,27501,2017-07-20 00:00:00.0,35
10125,28001,2018-08-22 00:00:00.0,35
10125,28501,2019-08-21 00:00:00.0,35
10125,29001,2020-07-16 00:00:00.0,35
10127,13501,2019-01-23 00:00:00.0,34
10127,14501,2019-08-21 00:00:00.0,38
10127,15001,2019-01-26 00:00:00.0,37
10127,15501,2019-01-02 00:00:00.0,34
10127,18501,2019-02-10 00:00:00.0,38
10127,19501,2019-05-02 00:00:00.0,38
10127,20001,2019-01-11 00:00:00.0,34
10127,23001,2019-04-25 00:00:00.0,34
10128,14501,2017-04-05 00:00:00.0,38
10128,31501,2017-05-17 00:00:00.0,38
10128,32001,2018-04-18 00:00:00.0,38
10128,32501,2019-04-17 00:00:00.0,38
10128,33001,2020-05-21 00:00:00.0,38
10129,24501,2018-06-20 00:00:00.0,38
10129,25001,2018-08-22 00:00:00.0,38
10129,25501,2018-07-20 00:00:00.0,38
10129,30501,2018-10-20 00:00:00.0,38
10129,31501,2017-05-17 00:00:00.0,38
10129,32001,2018-04-18 00:00:00.0,38
10129,32501,2019-04-17 00:00:00.0,38
10129,33001,2020-05-21 00:00:00.0,38
10130,27501,2017-07-20 00:00:00.0,35
10130,28001,2018-08-22 00:00:00.0,35
10130,28501,2019-08-21 00:00:00.0,35
10130,29001,2020-07-16 00:00:00.0,35
10131,11001,2017-01-26 00:00:00.0,37
10131,14501,2017-08-16 00:00:00.0,38
10131,16501,2017-01-19 00:00:00.0,34
10131,18501,2017-02-09 00:00:00.0,38
10131,19501,2017-04-15 00:00:00.0,38
10131,20001,2017-01-09 00:00:00.0,34
10131,23501,2017-04-08 00:00:00.0,34
10133,13001,2020-02-20 00:00:00.0,35
10133,14501,2020-07-23 00:00:00.0,38
10133,15501,2019-12-05 00:00:00.0,34
10133,18501,2020-01-15 00:00:00.0,38
10133,19001,2020-01-08 00:00:00.0,34
10133,19501,2020-03-14 00:00:00.0,38
10133,20001,2019-12-14 00:00:00.0,34
10133,30001,2020-01-01 00:00:00.0,37
10135,15501,2020-04-09 00:00:00.0,34
10135,18501,2020-05-18 00:00:00.0,38
10135,19501,2020-07-17 00:00:00.0,38
10135,20001,2020-04-18 00:00:00.0,34
10135,22001,2020-06-25 00:00:00.0,34
10136,14501,2018-07-06 00:00:00.0,38
10136,15501,2017-11-19 00:00:00.0,34
10025,33001,2020-05-21 00:00:00.0,38
10026,14501,2019-03-13 00:00:00.0,38
10026,15501,2018-07-26 00:00:00.0,34
10026,16001,2018-08-15 00:00:00.0,34
10026,17501,2018-11-02 00:00:00.0,34
10026,18501,2018-09-05 00:00:00.0,38
10026,19501,2018-11-09 00:00:00.0,38
10026,20001,2018-08-04 00:00:00.0,34
10026,24501,2019-07-20 00:00:00.0,38
10026,26501,2018-07-20 00:00:00.0,38
10026,32501,2019-04-17 00:00:00.0,38
10026,33001,2020-05-21 00:00:00.0,38
10027,24501,2018-06-20 00:00:00.0,38
10027,25001,2018-07-20 00:00:00.0,38
10027,25501,2018-08-22 00:00:00.0,38
10027,31501,2017-05-17 00:00:00.0,38
10027,32001,2018-04-18 00:00:00.0,38
10027,32501,2019-04-17 00:00:00.0,38
10027,33001,2020-05-21 00:00:00.0,38
10028,14501,2019-07-04 00:00:00.0,38
10028,15501,2018-11-17 00:00:00.0,34
10028,16001,2018-12-06 00:00:00.0,34
10028,17501,2019-02-20 00:00:00.0,34
10028,18501,2018-12-26 00:00:00.0,38
10028,19501,2019-02-24 00:00:00.0,38
10028,20001,2018-11-28 00:00:00.0,34
10028,24501,2019-07-20 00:00:00.0,38
10028,26501,2019-08-21 00:00:00.0,38
10028,32501,2019-04-17 00:00:00.0,38
10028,33001,2020-05-21 00:00:00.0,38
10029,24501,2018-06-20 00:00:00.0,38
10029,25001,2018-07-20 00:00:00.0,38
10029,25501,2018-08-22 00:00:00.0,38
10029,31501,2017-05-17 00:00:00.0,38
10029,32001,2018-04-18 00:00:00.0,38
10029,32501,2019-04-17 00:00:00.0,38
10029,33001,2020-05-21 00:00:00.0,38
10030,31501,2017-05-17 00:00:00.0,38
10030,32001,2018-04-18 00:00:00.0,38
10030,32501,2019-04-17 00:00:00.0,38
10030,33001,2020-05-21 00:00:00.0,38
10045,31501,2017-05-17 00:00:00.0,38
10045,32001,2018-04-18 00:00:00.0,38
10045,32501,2019-04-17 00:00:00.0,38
10045,33001,2020-05-21 00:00:00.0,38
10047,31501,2017-05-17 00:00:00.0,38
10047,32001,2018-04-18 00:00:00.0,38
10047,32501,2019-04-17 00:00:00.0,38
10047,33001,2020-05-21 00:00:00.0,38
10048,31501,2017-05-17 00:00:00.0,38
10048,32001,2018-04-18 00:00:00.0,38
10048,32501,2019-04-17 00:00:00.0,38
10049,14501,2017-09-08 00:00:00.0,38
10049,15501,2017-01-23 00:00:00.0,34
10272,32501,2019-04-17 00:00:00.0,38
10272,33001,2020-05-21 00:00:00.0,38
10273,14501,2019-10-03 00:00:00.0,38
10273,15501,2019-02-16 00:00:00.0,34
10273,16001,2019-03-07 00:00:00.0,34
10273,17501,2019-05-22 00:00:00.0,34
10273,18501,2019-03-27 00:00:00.0,38
10273,19501,2019-05-26 00:00:00.0,38
10273,20001,2019-02-27 00:00:00.0,34
10273,24501,2019-07-20 00:00:00.0,38
10273,26501,2019-08-21 00:00:00.0,38
10273,32501,2019-04-17 00:00:00.0,38
10273,33001,2020-05-21 00:00:00.0,38
10274,15501,2020-03-22 00:00:00.0,34
10274,16501,2020-04-10 00:00:00.0,34
10274,18501,2020-04-30 00:00:00.0,38
10274,19501,2020-06-29 00:00:00.0,38
10274,20001,2020-04-02 00:00:00.0,34
10275,27501,2017-07-20 00:00:00.0,35
10142,24501,2020-02-06 00:00:00.0,38
10142,25501,2020-04-13 00:00:00.0,38
10142,26001,2019-11-14 00:00:00.0,38
10142,33001,2020-05-21 00:00:00.0,38
10143,15501,2020-07-23 00:00:00.0,34
10144,24501,2018-06-20 00:00:00.0,38
10144,25001,2018-07-20 00:00:00.0,38
10144,25501,2018-08-22 00:00:00.0,38
10144,30501,2018-09-20 00:00:00.0,38
10144,31501,2017-05-17 00:00:00.0,38
10144,32001,2018-04-18 00:00:00.0,38
10144,32501,2019-04-17 00:00:00.0,38
10144,33001,2020-05-21 00:00:00.0,38
10145,27501,2017-07-20 00:00:00.0,35
10145,28001,2018-08-22 00:00:00.0,35
10145,28501,2019-08-21 00:00:00.0,35
10202,23501,2017-04-01 00:00:00.0,37
10203,11001,2017-05-03 00:00:00.0,37
10203,14501,2017-11-24 00:00:00.0,38
10203,15501,2017-04-09 00:00:00.0,34
10203,16501,2017-04-28 00:00:00.0,34
10203,18501,2017-05-18 00:00:00.0,38
10203,19501,2017-07-26 00:00:00.0,38
10203,20001,2017-04-19 00:00:00.0,34
10203,23501,2017-07-19 00:00:00.0,34
10204,11001,2019-02-20 00:00:00.0,37
10204,14501,2019-09-11 00:00:00.0,38
10204,15501,2019-01-25 00:00:00.0,34
10204,16501,2019-02-13 00:00:00.0,34
10204,18501,2019-03-06 00:00:00.0,38
10204,19501,2019-05-11 00:00:00.0,38
10204,20001,2019-02-03 00:00:00.0,34
10204,23501,2019-05-04 00:00:00.0,34
10205,11001,2020-07-09 00:00:00.0,37
10205,15501,2020-06-12 00:00:00.0,34
10205,16501,2020-07-16 00:00:00.0,34
10205,18501,2020-07-23 00:00:00.0,38
10205,20001,2020-06-21 00:00:00.0,34
10207,14501,2019-11-16 00:00:00.0,38
10207,15001,2019-09-07 00:00:00.0,37
10207,19501,2019-02-23 00:00:00.0,38
10207,26501,2019-11-15 00:00:00.0,38
10207,30501,2019-02-21 00:00:00.0,38
10207,32501,2019-04-17 00:00:00.0,38
10207,33001,2020-04-16 00:00:00.0,38
10208,11001,2017-11-29 00:00:00.0,37
10208,14501,2018-06-20 00:00:00.0,38
10208,15501,2017-11-02 00:00:00.0,34
10208,16501,2017-12-06 00:00:00.0,34
10208,18501,2017-12-13 00:00:00.0,38
10208,19501,2018-02-16 00:00:00.0,38
10208,23501,2018-02-09 00:00:00.0,34
10211,11001,2019-05-01 00:00:00.0,37
10211,14501,2019-11-21 00:00:00.0,38
10211,15501,2019-04-06 00:00:00.0,34
10211,16501,2019-04-25 00:00:00.0,34
10211,18501,2019-05-15 00:00:00.0,38
10211,19501,2019-07-21 00:00:00.0,38
10211,20001,2019-04-17 00:00:00.0,34
10211,23501,2019-07-14 00:00:00.0,34
10212,13001,2018-09-05 00:00:00.0,35
10212,14501,2019-02-06 00:00:00.0,38
10212,15501,2018-06-20 00:00:00.0,34
10212,18501,2018-07-29 00:00:00.0,38
10212,19001,2018-07-11 00:00:00.0,34
10212,19501,2018-09-27 00:00:00.0,38
10212,20001,2018-06-29 00:00:00.0,34
10212,30001,2018-07-14 00:00:00.0,37
10213,10501,2020-05-07 00:00:00.0,35
10213,13001,2020-07-02 00:00:00.0,35
10213,15501,2020-04-16 00:00:00.0,34
10718,32501,2019-04-17 00:00:00.0,38
10719,14501,2017-03-15 00:00:00.0,38
10719,24501,2018-06-20 00:00:00.0,38
10719,25001,2018-07-20 00:00:00.0,38
10719,25501,2018-08-22 00:00:00.0,38
10719,31501,2017-05-17 00:00:00.0,38
10719,32001,2018-04-18 00:00:00.0,38
10719,32501,2019-04-17 00:00:00.0,38
10720,14501,2017-09-21 00:00:00.0,38
10720,15501,2017-02-05 00:00:00.0,34
10720,16001,2017-02-24 00:00:00.0,34
10720,17501,2017-05-10 00:00:00.0,34
10720,18501,2017-03-15 00:00:00.0,38
10720,19501,2017-05-14 00:00:00.0,38
10720,20001,2017-02-16 00:00:00.0,34
10720,24501,2018-10-20 00:00:00.0,38
10720,25001,2018-11-21 00:00:00.0,38
10720,25501,2018-12-20 00:00:00.0,38
10720,31501,2017-05-17 00:00:00.0,38
10720,32001,2018-04-18 00:00:00.0,38
10720,32501,2019-04-17 00:00:00.0,38
10721,14501,2018-05-30 00:00:00.0,38
10721,15501,2017-10-11 00:00:00.0,34
10721,16001,2017-11-01 00:00:00.0,34
10721,17501,2018-01-18 00:00:00.0,34
10721,18501,2017-11-19 00:00:00.0,38
10721,19501,2018-01-25 00:00:00.0,38
10721,20001,2017-10-20 00:00:00.0,34
10721,24501,2018-06-20 00:00:00.0,38
10721,25001,2018-07-20 00:00:00.0,38
10721,25501,2018-08-22 00:00:00.0,38
10721,32001,2018-05-16 00:00:00.0,38
10722,24501,2018-06-20 00:00:00.0,38
10722,26501,2018-07-20 00:00:00.0,38
10722,31501,2017-06-21 00:00:00.0,38
10722,32001,2018-05-16 00:00:00.0,38
10722,32501,2019-05-22 00:00:00.0,38
10723,19501,2020-07-12 00:00:00.0,38
10723,24501,2019-09-07 00:00:00.0,38
10723,25001,2019-11-15 00:00:00.0,38
10408,27501,2017-07-20 00:00:00.0,35
10408,28001,2018-08-22 00:00:00.0,35
10408,28501,2019-08-21 00:00:00.0,35
10408,29001,2020-07-16 00:00:00.0,35
10409,27501,2017-07-20 00:00:00.0,35
10409,28001,2018-08-22 00:00:00.0,35
10409,28501,2019-08-21 00:00:00.0,35
10409,29001,2020-07-16 00:00:00.0,35
10410,27501,2017-07-20 00:00:00.0,35
10410,28001,2018-08-22 00:00:00.0,35
10410,28501,2019-08-21 00:00:00.0,35
10410,29001,2020-07-16 00:00:00.0,35
10411,27501,2017-07-20 00:00:00.0,35
10411,28001,2018-08-22 00:00:00.0,35
10411,28501,2019-08-21 00:00:00.0,35
10411,29001,2020-07-16 00:00:00.0,35
10412,27501,2017-07-20 00:00:00.0,35
10412,28001,2018-08-22 00:00:00.0,35
10412,28501,2019-08-21 00:00:00.0,35
10412,29001,2020-07-16 00:00:00.0,35
10413,27501,2017-07-20 00:00:00.0,35
10413,28001,2018-08-22 00:00:00.0,35
10413,28501,2019-08-21 00:00:00.0,35
10413,29001,2020-07-16 00:00:00.0,35
10415,13001,2017-03-22 00:00:00.0,35
10415,14501,2017-08-23 00:00:00.0,38
10415,15501,2017-01-05 00:00:00.0,34
10415,16501,2017-01-26 00:00:00.0,34
10415,18501,2017-02-13 00:00:00.0,38
10415,19501,2017-04-13 00:00:00.0,38
10415,20001,2017-01-14 00:00:00.0,34
10417,11001,2018-02-28 00:00:00.0,37
10417,14501,2018-09-21 00:00:00.0,38
10417,15501,2018-02-04 00:00:00.0,34
10417,16501,2018-02-23 00:00:00.0,34
10417,18501,2018-03-15 00:00:00.0,38
10417,19501,2018-05-23 00:00:00.0,38
10417,20001,2018-02-14 00:00:00.0,34
10417,23501,2018-05-16 00:00:00.0,34
10418,11001,2017-05-27 00:00:00.0,37
10418,14501,2017-12-20 00:00:00.0,38
10418,15501,2017-05-03 00:00:00.0,34
10418,16501,2017-05-24 00:00:00.0,34
10418,18501,2017-06-11 00:00:00.0,38
10418,19501,2017-08-17 00:00:00.0,38
10418,20001,2017-05-12 00:00:00.0,34
10418,23501,2017-08-10 00:00:00.0,34
10419,14501,2017-03-01 00:00:00.0,38
10419,22501,2017-04-19 00:00:00.0,34
10422,13001,2020-07-26 00:00:00.0,35
10422,15501,2020-05-10 00:00:00.0,34
10422,18501,2020-06-18 00:00:00.0,38
10422,19001,2020-05-29 00:00:00.0,34
10422,20001,2020-05-21 00:00:00.0,34
10422,30001,2020-06-04 00:00:00.0,37
10454,21001,2019-03-15 00:00:00.0,34
10455,14501,2020-07-30 00:00:00.0,38
10455,15501,2019-12-12 00:00:00.0,34
10455,18501,2020-01-22 00:00:00.0,38
10455,19501,2020-03-21 00:00:00.0,38
10455,20001,2019-12-21 00:00:00.0,34
10455,25501,2020-07-10 00:00:00.0,38
10456,10501,2018-01-03 00:00:00.0,35
10456,13001,2018-03-03 00:00:00.0,35
10456,13501,2017-04-19 00:00:00.0,34
10456,14001,2017-06-14 00:00:00.0,35
10456,14501,2017-11-15 00:00:00.0,38
10456,15001,2017-04-22 00:00:00.0,37
10456,15501,2017-03-29 00:00:00.0,34
10456,18501,2017-05-07 00:00:00.0,38
10456,19501,2017-07-27 00:00:00.0,38
10456,20001,2017-04-07 00:00:00.0,34
10456,23001,2017-07-20 00:00:00.0,34
10457,13501,2018-04-18 00:00:00.0,34
10457,14501,2018-11-14 00:00:00.0,38
10457,15001,2018-04-21 00:00:00.0,37
10457,15501,2018-03-28 00:00:00.0,34
10457,18501,2018-05-06 00:00:00.0,38
10457,19501,2018-07-26 00:00:00.0,38
10457,20001,2018-04-06 00:00:00.0,34
10457,23001,2018-07-19 00:00:00.0,34
10458,13501,2019-05-25 00:00:00.0,34
10458,14501,2017-03-15 00:00:00.0,38
10458,15001,2019-02-07 00:00:00.0,37
10458,18501,2019-04-06 00:00:00.0,38
10458,20001,2020-04-12 00:00:00.0,34
10458,23001,2020-02-15 00:00:00.0,34
10459,15501,2020-07-17 00:00:00.0,34
10459,20001,2020-07-26 00:00:00.0,34
10461,31501,2017-06-21 00:00:00.0,38
10461,32001,2018-05-16 00:00:00.0,38
10461,32501,2019-05-22 00:00:00.0,38
10461,33001,2020-06-18 00:00:00.0,38
10462,10501,2018-04-04 00:00:00.0,35
10462,13001,2018-06-01 00:00:00.0,35
10462,14501,2018-10-31 00:00:00.0,38
10462,15501,2018-03-16 00:00:00.0,34
10462,18501,2018-04-25 00:00:00.0,38
10462,19501,2018-06-23 00:00:00.0,38
10462,20001,2018-03-25 00:00:00.0,34
10462,21501,2018-06-20 00:00:00.0,35
10462,32001,2018-05-16 00:00:00.0,38
10462,32501,2019-05-22 00:00:00.0,38
10462,33001,2020-06-18 00:00:00.0,38
10463,24501,2018-06-20 00:00:00.0,38
10463,25001,2018-07-20 00:00:00.0,38
10463,25501,2018-08-22 00:00:00.0,38
10463,31501,2017-06-21 00:00:00.0,38
10463,32001,2018-05-16 00:00:00.0,38
10463,32501,2019-05-22 00:00:00.0,38
10527,18501,2018-03-07 00:00:00.0,38
