CURRENT_YEAR,EMPLOYEE_CODE,POSITION_CODE,DEPARTMENT_CODE,DAYS_WITH_COMPANY,COMMUTE_TIME,AGE_BEGIN_PERIOD,GENDER_CODE,ATTRITION,PERIOD_TOTAL_DAYS,STARTING_SALARY,ENDING_SALARY,NB_INCREASES,BONUS,NB_BONUS,VACATION_DAYS_TAKEN,SICK_DAYS_TAKEN,PROMOTIONS,NB_MANAGERS,DAYS_IN_POSITION,DAYS_SINCE_LAST_RAISE,RANKING_CODE,OVERTIME,DBLOVERTIME,TRAVEL,NUMBER_OF_CLASSES
2017,10796,5700,390,485,47,40,0,0,330,49500.00,52230.77,1,0.0,0,8.0,8.0,0,1,485,120,3,0.0,0.0,0.0,2
2018,10358,5700,390,695,16,34,1,0,330,52230.77,52230.77,1,0.0,0,24.0,11.0,0,1,695,330,2,0.0,0.0,0.0,3
2018,10060,5600,390,1760,26,31,0,0,330,44615.38,46653.85,1,0.0,0,15.0,5.5,0,1,1760,300,4,0.0,0.0,0.0,3
2018,10065,5400,390,1425,14,34,0,0,330,71230.77,71230.77,1,4273.8462,1,13.0,13.0,0,1,1425,330,4,0.0,0.0,0.0,1
2018,10797,5500,390,760,9,29,1,0,330,29615.38,31730.77,1,0.0,0,18.0,11.0,0,1,760,30,3,0.0,0.0,0.0,3
2018,10050,5700,390,1425,41,41,0,0,330,57692.31,57692.31,1,0.0,0,15.0,9.5,0,1,1060,330,2,0.0,0.0,0.0,5
2018,10164,5500,390,575,26,22,0,0,330,27500.00,29615.38,1,0.0,0,23.0,11.0,0,1,575,210,5,0.0,0.0,0.0,4
2018,10242,5700,390,1661,13,37,0,0,330,52230.77,52230.77,1,0.0,0,26.0,3.5,0,1,695,330,3,0.0,0.0,0.0,3
2018,10345,5400,390,1060,27,44,1,0,330,54961.54,60500.00,2,0.0,0,25.0,5.0,0,1,60,60,3,0.0,0.0,0.0,4
2018,10572,5700,390,1060,33,48,1,0,330,49846.15,49846.15,1,0.0,0,11.0,3.0,0,1,1060,330,4,0.0,0.0,0.0,3
2018,10779,5500,390,2165,37,31,0,0,330,30653.85,32538.46,1,0.0,0,15.0,9.5,0,1,1730,270,4,0.0,0.0,0.0,2
2018,10751,5500,390,701,19,28,1,0,330,27500.00,29615.38,1,0.0,0,5.0,11.0,0,1,635,270,1,0.0,0.0,0.0,2
2018,10719,5500,390,1270,39,48,1,0,330,29615.38,31730.77,1,0.0,0,25.0,4.5,0,1,880,150,4,0.0,0.0,0.0,4
2018,10490,5500,390,850,27,27,0,0,330,29615.38,31730.77,1,0.0,0,22.0,9.0,0,1,850,120,4,0.0,0.0,0.0,3
2018,10348,5500,390,425,11,27,1,0,330,27500.00,29615.38,1,0.0,0,13.0,13.0,0,1,425,60,3,0.0,0.0,0.0,6
2018,10234,5600,390,1303,24,33,0,0,330,38500.00,40538.46,1,0.0,0,25.0,6.0,0,1,575,210,4,0.0,0.0,0.0,3
2018,10129,5600,390,1700,23,31,0,0,330,44615.38,46653.85,1,0.0,0,16.0,8.5,0,1,1001,240,2,0.0,0.0,0.0,5
2018,10087,5300,390,1155,28,48,1,0,330,79615.38,83423.08,1,3184.6152,1,15.0,6.0,0,1,1155,60,3,0.0,0.0,0.0,1
2018,10049,5500,390,695,17,25,1,0,330,29615.38,29615.38,1,0.0,0,15.0,6.0,0,1,695,330,2,0.0,0.0,0.0,3
2018,10236,5700,390,1155,17,38,1,0,330,54961.54,57692.31,1,0.0,0,20.0,9.5,0,1,1155,60,4,0.0,0.0,0.0,3
2018,10241,5600,390,880,6,27,0,0,330,40538.46,42576.92,1,0.0,0,23.0,9.0,0,1,880,150,3,0.0,0.0,0.0,3
2018,10346,5700,390,760,25,30,1,0,330,52230.77,54961.54,1,0.0,0,25.0,7.0,0,1,760,30,3,0.0,0.0,0.0,3
2018,10487,5400,390,1140,17,37,1,0,345,54961.54,60500.00,2,0.0,0,21.0,13.0,0,1,30,30,2,0.0,0.0,0.0,6
2018,10722,5500,390,2195,18,31,0,0,330,33846.15,35961.54,1,0.0,0,24.0,13.0,0,1,1730,270,4,0.0,0.0,0.0,3
2018,10713,5600,390,814,27,32,0,0,330,38500.00,40538.46,1,0.0,0,24.0,14.0,0,1,605,240,2,0.0,0.0,0.0,4
2018,10638,2500,320,2297,37,29,1,0,347,49500.00,50384.62,0,0.0,0,25.0,12.0,0,1,300,472,2,0.0,0.0,0.0,8
2018,10579,4100,330,1042,34,36,1,0,342,25384.62,40500.00,2,0.0,0,13.0,7.0,0,1,300,300,2,0.0,0.0,0.0,2
2018,10547,5700,390,760,8,36,0,0,330,47423.08,49846.15,1,0.0,0,10.0,8.5,0,1,760,30,3,0.0,0.0,0.0,3
2018,10400,5500,390,3072,7,31,1,0,330,29615.38,31730.77,1,0.0,0,15.0,12.0,0,1,970,240,1,0.0,0.0,0.0,4
2018,10144,5700,390,1460,23,37,0,0,330,57692.31,60423.08,1,0.0,0,25.0,11.5,0,1,995,0,3,0.0,0.0,0.0,5
2018,10109,5600,390,730,18,27,0,0,330,40538.46,42576.92,1,0.0,0,25.0,9.5,0,1,730,0,3,0.0,0.0,0.0,4
2018,10077,5600,390,1275,15,36,0,0,330,42576.92,44615.38,1,0.0,0,26.0,7.0,0,1,1275,180,3,0.0,0.0,0.0,4
2018,10045,5400,390,1000,32,41,1,0,330,64076.92,67653.85,1,4059.231,1,10.0,5.5,0,1,1000,270,4,0.0,0.0,0.0,1
2018,10025,5400,390,998,28,41,0,0,330,64076.92,67653.85,1,4059.231,1,24.0,12.0,0,1,998,270,4,0.0,0.0,0.0,1
2018,10463,5600,390,2005,32,35,0,0,330,46653.85,48692.31,1,0.0,0,25.0,10.5,0,1,2005,180,3,0.0,0.0,0.0,4
2018,10061,5400,390,1945,18,43,1,0,330,74807.69,78384.62,1,1496.1538,1,11.0,9.5,0,1,1945,120,2,0.0,0.0,0.0,1
2018,10128,5400,390,880,26,51,0,0,330,64076.92,67653.85,1,1281.5384,1,18.0,6.0,0,1,880,150,2,0.0,0.0,0.0,1
2018,10235,5600,390,455,12,29,0,0,330,38500.00,40538.46,1,0.0,0,18.0,9.5,0,1,455,90,3,0.0,0.0,0.0,6
2018,10246,5500,390,910,24,24,0,0,330,29615.38,31730.77,1,0.0,0,27.0,9.0,0,1,910,180,3,0.0,0.0,0.0,3
2018,10349,5500,390,790,9,24,1,0,330,29615.38,31730.77,1,0.0,0,20.0,8.0,0,1,790,60,3,0.0,0.0,0.0,3
2018,10480,4500,360,455,45,44,1,0,330,80000.00,87307.69,1,0.0,0,5.0,9.0,0,1,455,90,2,0.0,0.0,0.0,3
2018,10491,5500,390,695,35,25,1,0,330,29615.38,29615.38,1,0.0,0,25.0,8.0,0,1,695,330,3,0.0,0.0,0.0,3
2018,10600,5700,390,665,7,38,0,0,330,45000.00,47423.08,1,0.0,0,13.0,5.0,0,1,665,300,2,0.0,0.0,0.0,3
2018,10718,5600,390,2153,8,27,0,0,330,40423.08,42230.77,1,0.0,0,14.0,5.5,0,1,1700,240,4,0.0,0.0,0.0,4
2018,10029,5600,390,1790,13,31,1,0,330,46653.85,46653.85,1,0.0,0,16.0,8.0,0,1,1790,330,3,0.0,0.0,0.0,4
2018,10022,5700,390,850,7,24,1,0,330,52230.77,54961.54,1,0.0,0,18.0,9.0,0,1,850,120,4,0.0,0.0,0.0,5
2018,10736,5700,390,1366,28,46,1,0,330,52230.77,54961.54,1,0.0,0,15.0,2.0,0,1,850,120,3,0.0,0.0,0.0,5
2018,10715,5700,390,1915,15,45,0,0,330,60423.08,63153.85,1,0.0,0,11.0,7.0,0,1,1915,90,2,0.0,0.0,0.0,5
2018,10014,5700,390,961,32,48,0,0,330,52230.77,54961.54,1,0.0,0,10.0,7.5,0,1,940,210,4,0.0,0.0,0.0,5
2018,10738,5500,390,1081,50,25,1,0,330,29615.38,31730.77,1,0.0,0,25.0,12.0,0,1,1030,300,1,0.0,0.0,0.0,3
2018,10516,5700,390,1305,12,50,1,0,330,54961.54,57692.31,1,0.0,0,20.0,6.0,0,1,1305,210,3,0.0,0.0,0.0,5
2018,10362,5500,390,1760,15,27,1,0,330,33846.15,35961.54,1,0.0,0,26.0,1.0,0,1,1760,300,3,0.0,0.0,0.0,3
2018,10271,5700,390,695,22,44,1,0,330,52230.77,52230.77,1,0.0,0,24.0,6.5,0,1,695,330,2,0.0,0.0,0.0,5
2018,10103,5400,390,1790,34,49,0,0,330,67707.69,67707.69,1,4062.4614,1,11.0,10.0,0,1,1790,330,4,0.0,0.0,0.0,1
2017,10681,3100,380,1197,15,46,0,0,330,66615.38,72730.77,1,2909.2308000000003,1,20.0,12.5,0,1,1030,300,3,0.0,0.0,0.0,0
2017,10043,3800,300,1365,6,36,1,0,330,37923.08,40384.62,1,1615.3848,1,10.0,3.0,0,1,1365,270,3,0.0,0.0,0.0,0
2017,10064,2000,320,1275,15,44,1,0,330,56500.00,60000.00,1,0.0,0,15.0,12.0,0,1,1275,180,1,0.0,0.0,0.0,0
2017,10150,2100,320,1610,15,30,0,0,330,35000.00,37500.00,1,700.0,1,20.0,5.5,0,1,1610,150,2,0.0,0.0,0.0,0
2017,10182,4300,340,1245,19,29,0,0,330,54230.77,58846.15,1,2169.2308,1,19.0,9.5,0,1,1245,150,3,0.0,0.0,0.0,0
2017,10288,4300,340,1788,42,29,1,0,330,63461.54,63461.54,0,1269.2308,1,25.0,8.5,0,1,1788,1788,2,0.0,0.0,0.0,0
2017,10445,1900,320,1215,19,40,0,0,330,96769.23,101153.85,1,3870.7691999999997,1,25.0,6.5,0,1,1215,120,3,0.0,0.0,0.0,0
2017,10477,2300,320,940,9,29,0,0,330,76769.23,82038.46,1,3281.5384000000004,1,25.0,10.0,0,1,940,210,3,0.0,0.0,0.0,0
2017,10696,5000,370,1236,37,46,0,0,330,36615.38,40230.77,1,2196.9228,1,19.0,4.0,0,1,790,60,4,0.0,0.0,0.0,0
2017,10759,2000,320,2037,55,33,0,0,330,56500.00,60000.00,1,2260.0,1,25.0,12.5,0,1,1213,120,3,0.0,0.0,0.0,0
2017,10764,4300,340,2452,13,44,0,0,330,58846.15,63461.54,1,1176.923,1,20.0,10.0,0,1,1610,150,2,0.0,0.0,0.0,0
2020,10356,5500,390,1305,11,29,1,0,180,33846.15,33846.15,0,0.0,0,15.0,5.5,0,1,1305,210,3,0.0,0.0,0.0,1
2020,10462,5300,390,880,25,43,1,0,180,84230.77,88461.54,1,5307.692399999999,1,6.0,3.0,0,1,880,150,4,0.0,0.0,0.0,1
2020,10307,5600,390,1365,19,32,1,0,180,44615.38,44615.38,0,0.0,0,15.0,6.0,0,1,1365,270,3,0.0,0.0,0.0,1
2020,10019,5600,390,395,26,30,0,0,180,38500.00,40538.46,1,0.0,0,0.0,2.0,0,1,395,30,3,0.0,0.0,0.0,2
2020,10547,5700,390,1335,8,38,0,0,180,52269.23,52269.23,0,0.0,0,5.0,5.0,0,1,1335,240,3,0.0,0.0,0.0,1
2020,10464,5500,390,940,33,26,1,0,180,31730.77,31730.77,0,0.0,0,22.0,6.0,0,1,940,210,3,0.0,0.0,0.0,1
2020,10400,5600,390,3666,7,33,1,0,180,38500.00,40538.46,1,0.0,0,5.0,3.5,0,1,365,0,3,0.0,0.0,0.0,1
2020,10400,5600,390,3666,7,33,1,0,180,38500.00,40538.46,1,0.0,0,5.0,3.5,0,1,365,0,5,0.0,0.0,0.0,1
2020,10358,5700,390,1275,16,36,1,0,180,57692.31,57692.31,1,0.0,0,20.0,3.5,0,1,1275,180,3,0.0,0.0,0.0,1
2020,10439,5400,390,1825,8,48,0,0,180,74807.69,78384.62,1,1496.1538,1,7.0,2.5,0,1,1825,0,2,0.0,0.0,0.0,1
2020,10013,5300,390,2430,21,46,1,0,180,105384.62,105384.62,0,2107.6924,1,9.0,6.5,0,1,2430,240,2,0.0,0.0,0.0,1
2020,10623,5500,390,1975,19,28,1,0,180,35961.54,38076.92,1,0.0,0,10.0,6.5,0,1,1589,150,1,0.0,0.0,0.0,1
2020,10591,5700,390,760,19,32,0,0,180,47423.08,49846.15,1,0.0,0,14.0,7.0,0,1,760,30,1,0.0,0.0,0.0,1
2020,10559,5400,390,2280,13,41,0,0,180,70884.62,74061.54,1,0.0,0,0.0,5.5,0,1,2280,90,1,0.0,0.0,0.0,1
2020,10516,5700,390,1885,12,52,1,0,180,60423.08,63153.85,1,0.0,0,12.0,5.5,0,1,1885,60,3,0.0,0.0,0.0,1
2020,10065,5400,390,2005,14,36,0,0,180,78384.62,78384.62,1,4703.0772,1,7.0,4.5,0,1,2005,180,4,0.0,0.0,0.0,1
2020,10057,5400,390,2615,19,46,1,0,180,81961.54,85538.46,1,1710.7692000000002,1,7.0,6.5,0,1,2615,60,2,0.0,0.0,0.0,1
2020,10349,5500,390,1365,9,26,1,0,180,33846.15,33846.15,0,0.0,0,20.0,9.0,0,1,1365,270,3,0.0,0.0,0.0,1
2020,10128,5400,390,1455,26,53,0,0,180,71230.77,74807.69,1,2849.2308000000003,1,12.0,2.0,0,1,1455,0,3,0.0,0.0,0.0,1
2020,10007,5600,390,1365,45,33,0,0,180,44615.38,44615.38,0,0.0,0,18.0,11.0,0,1,1365,270,4,0.0,0.0,0.0,1
2020,10012,5400,390,850,9,38,1,0,180,64076.92,67653.85,1,1353.0770000000002,1,3.0,0.0,0,1,850,120,2,0.0,0.0,0.0,1
2020,10071,5300,390,515,17,59,1,0,180,80000.00,84230.77,1,3369.2308000000003,1,11.0,4.0,0,1,515,150,3,0.0,0.0,0.0,1
2020,10103,5400,390,2370,34,51,0,0,180,74061.54,74061.54,1,2962.4615999999996,1,6.0,5.0,0,1,2370,180,3,0.0,0.0,0.0,1
2020,10122,5700,390,910,27,36,0,0,180,54961.54,54961.54,1,0.0,0,7.0,8.0,0,1,910,180,2,0.0,0.0,0.0,1
2020,10300,2500,320,394,22,27,1,0,180,49500.00,54153.85,1,0.0,0,0.0,5.5,0,1,394,30,2,0.0,0.0,0.0,1
2020,10359,5500,390,910,24,27,1,0,180,31730.77,31730.77,1,0.0,0,14.0,0.0,0,1,910,180,3,0.0,0.0,0.0,1
2020,10514,5600,390,1730,19,34,1,0,180,46653.85,46653.85,0,0.0,0,0.0,4.0,0,1,1730,270,2,0.0,0.0,0.0,1
2020,10585,5400,390,1810,33,48,0,0,180,58176.92,58176.92,0,2327.0768,1,7.0,7.0,0,1,574,210,3,0.0,0.0,0.0,1
2020,10546,5400,390,2310,28,41,0,0,180,70884.62,74061.54,1,4443.692399999999,1,4.0,6.5,0,1,2310,120,4,0.0,0.0,0.0,1
2020,10465,5500,390,910,15,25,1,0,180,31730.77,31730.77,1,0.0,0,8.0,6.0,0,1,910,180,2,0.0,0.0,0.0,1
2020,10442,5500,390,515,21,23,0,0,180,27500.00,29615.38,1,0.0,0,5.0,5.0,0,1,515,150,1,0.0,0.0,0.0,1
2020,10576,5200,390,1580,12,55,0,0,180,98653.85,104538.46,1,4181.5384,1,12.0,4.0,0,1,1580,120,3,0.0,0.0,0.0,1
2020,10592,4200,330,1395,37,31,1,0,180,30153.85,30153.85,0,1206.154,1,5.0,3.5,0,1,1395,300,3,0.0,0.0,0.0,1
2020,10488,5500,390,1305,20,35,0,0,180,33846.15,33846.15,0,0.0,0,15.0,10.0,0,1,1305,210,3,0.0,0.0,0.0,1
2020,10522,5300,390,880,30,40,1,0,180,75807.69,79615.38,1,4776.9228,1,6.0,3.0,0,1,880,150,4,0.0,0.0,0.0,1
2020,10021,5700,390,1305,32,48,1,0,180,57692.31,57692.31,0,0.0,0,15.0,8.0,0,1,1305,210,3,0.0,0.0,0.0,1
2020,10271,5700,390,1275,22,46,1,0,180,57692.31,57692.31,1,0.0,0,20.0,6.0,0,1,1275,180,2,0.0,0.0,0.0,1
2020,10243,5600,390,1945,15,38,0,0,180,46653.85,48692.31,1,0.0,0,10.0,3.0,0,1,1945,120,3,0.0,0.0,0.0,1
2020,10102,5700,390,1915,26,48,0,0,180,54692.31,57115.38,1,0.0,0,9.0,3.0,0,1,1915,90,2,0.0,0.0,0.0,1
2020,10006,5500,390,425,28,26,0,0,180,27500.00,29615.38,1,0.0,0,4.0,6.5,0,1,425,60,4,0.0,0.0,0.0,2
2020,10471,5500,390,850,18,25,0,0,180,29615.38,31730.77,1,0.0,0,15.0,0.0,0,1,850,120,3,0.0,0.0,0.0,1
2020,10099,5700,390,1640,14,29,1,0,180,60423.08,60423.08,1,0.0,0,4.0,5.5,0,1,1640,180,3,0.0,0.0,0.0,1
2020,10104,5700,390,1520,39,33,1,0,180,52269.23,54692.31,1,0.0,0,6.0,5.0,0,1,1520,60,2,0.0,0.0,0.0,1
2020,10117,5600,390,575,15,31,0,0,180,40538.46,40538.46,0,0.0,0,6.0,2.5,0,1,575,210,1,0.0,0.0,0.0,1
2020,10190,5600,390,820,23,27,0,0,180,40538.46,42576.92,1,0.0,0,14.0,7.5,0,1,820,90,3,0.0,0.0,0.0,1
2020,10264,2500,320,425,22,28,1,0,180,49500.00,54153.85,1,0.0,0,9.0,7.0,0,1,425,60,1,0.0,0.0,0.0,1
2020,10360,5600,390,820,27,34,1,0,180,40538.46,42576.92,1,0.0,0,22.0,2.0,0,1,820,90,2,0.0,0.0,0.0,1
2020,10405,5200,390,2430,29,58,0,0,180,129230.77,129230.77,0,2584.6154,1,5.0,2.0,0,1,2430,240,2,0.0,0.0,0.0,1
2020,10469,5700,390,2400,26,32,0,0,180,65884.62,65884.62,0,0.0,0,5.0,5.0,0,1,2400,210,2,0.0,0.0,0.0,1
2020,10589,5500,390,970,23,25,0,0,180,28769.23,28769.23,0,0.0,0,6.0,5.5,0,1,970,240,2,0.0,0.0,0.0,1
2020,10624,5500,390,850,18,26,1,0,180,29615.38,31730.77,1,0.0,0,0.0,3.5,0,1,850,120,3,0.0,0.0,0.0,1
2020,10799,5700,390,2125,34,48,1,0,180,63153.85,63153.85,0,0.0,0,7.0,4.0,0,1,2125,300,1,0.0,0.0,0.0,1
2020,10392,4200,330,3010,20,37,0,0,180,43984.62,46653.85,1,1866.154,1,9.0,2.0,0,1,3010,90,3,0.0,0.0,0.0,2
2020,10114,5700,390,3070,23,41,1,0,180,68615.38,71346.15,1,0.0,0,5.0,4.5,0,1,3070,150,2,0.0,0.0,0.0,1
2020,10567,4600,360,300,10,42,0,0,180,45000.00,45000.00,0,0.0,0,0.0,6.0,0,1,300,300,3,0.0,0.0,0.0,3
2020,10572,5700,390,1640,33,50,1,0,180,54692.31,54692.31,1,0.0,0,6.0,0.0,0,1,1640,180,3,0.0,0.0,0.0,1
2020,10599,5600,390,2190,15,39,0,0,180,44038.46,45846.15,1,0.0,0,6.0,0.0,0,1,2190,0,3,0.0,0.0,0.0,1
2020,10333,4200,330,1580,6,32,1,0,180,33307.69,35976.92,1,0.0,0,7.0,5.5,0,1,1580,120,1,0.0,0.0,0.0,1
2020,10050,5700,390,2005,41,43,0,0,180,63153.85,63153.85,1,0.0,0,5.0,3.0,0,1,1640,180,3,0.0,0.0,0.0,1
2020,10427,4200,330,2155,13,42,0,0,180,38646.15,38646.15,0,3091.692,1,6.0,3.5,0,1,1557,330,5,0.0,0.0,0.0,2
2020,10119,5400,390,931,16,50,1,0,201,54961.54,60500.00,2,0.0,0,6.0,6.5,0,1,150,150,3,0.0,0.0,0.0,4
2020,10600,5700,390,1245,7,40,0,0,180,49846.15,52269.23,1,0.0,0,4.0,3.0,0,1,1245,150,2,0.0,0.0,0.0,1
2020,10235,5600,390,1030,12,31,0,0,180,42576.92,42576.92,0,0.0,0,6.0,10.0,0,1,1030,300,3,0.0,0.0,0.0,1
2020,10093,5600,390,455,33,35,0,0,180,35000.00,36807.69,1,0.0,0,8.0,7.0,0,1,455,90,1,0.0,0.0,0.0,3
2020,10029,5600,390,2370,13,33,1,0,180,50730.77,50730.77,1,0.0,0,12.0,2.5,0,1,2370,180,1,0.0,0.0,0.0,1
2020,10183,4900,370,1520,18,44,0,0,192,33000.00,57500.00,1,0.0,0,8.0,4.5,0,1,90,90,3,0.0,0.0,0.0,2
2020,10074,5700,390,2920,21,37,1,0,180,68615.38,71346.15,1,0.0,0,6.0,7.5,0,1,2920,0,3,0.0,0.0,0.0,1
2020,10075,5400,390,1275,20,46,1,0,180,71230.77,71230.77,1,1424.6154000000001,1,20.0,12.0,0,1,1275,180,2,0.0,0.0,0.0,1
2020,10096,5400,390,1215,10,39,0,0,180,67653.85,71230.77,1,2849.2308000000003,1,9.0,1.5,0,1,1215,120,3,0.0,0.0,0.0,1
2020,10107,5400,390,1730,14,35,0,0,180,74807.69,74807.69,0,4488.4614,1,10.0,3.5,0,1,1730,270,4,0.0,0.0,0.0,1
2020,10118,5600,390,910,27,29,1,0,180,42576.92,42576.92,1,0.0,0,6.0,3.5,0,1,910,180,2,0.0,0.0,0.0,1
2020,10189,5500,390,1305,11,28,0,0,180,33846.15,33846.15,0,0.0,0,12.0,9.0,0,1,1305,210,4,0.0,0.0,0.0,1
2020,10363,5700,390,1330,22,49,1,0,180,49500.00,49500.00,0,0.0,0,13.0,8.0,0,1,300,300,4,0.0,0.0,0.0,1
2020,10406,5700,390,1700,19,35,0,0,180,60423.08,60423.08,0,0.0,0,4.0,0.0,0,1,1700,240,3,0.0,0.0,0.0,1
2020,10438,5200,390,1700,23,44,0,0,180,116153.85,116153.85,0,4646.154,1,5.0,4.0,0,1,1700,240,3,0.0,0.0,0.0,1
2020,10470,5700,390,1670,14,49,1,0,180,60423.08,60423.08,0,0.0,0,12.0,4.0,0,1,1670,210,3,0.0,0.0,0.0,1
2020,10622,5500,390,1520,21,28,1,0,180,33846.15,35961.54,1,0.0,0,12.0,2.0,0,1,1520,60,2,0.0,0.0,0.0,1
2020,10796,5700,390,1425,47,43,0,0,180,57692.31,57692.31,0,0.0,0,13.0,6.0,0,1,1425,330,4,0.0,0.0,0.0,1
2020,10590,5600,390,2095,14,35,1,0,180,44038.46,44038.46,0,0.0,0,7.0,7.0,0,1,2095,270,1,0.0,0.0,0.0,1
2020,10100,5600,390,2280,7,36,0,0,180,48692.31,50730.77,1,0.0,0,12.0,2.0,0,1,2280,90,4,0.0,0.0,0.0,1
2020,10491,5500,390,1275,35,27,1,0,180,33846.15,33846.15,1,0.0,0,15.0,7.5,0,1,1275,180,3,0.0,0.0,0.0,1
2020,10030,5400,390,1640,31,48,1,0,180,74807.69,74807.69,1,4488.4614,1,15.0,3.0,0,1,1640,180,4,0.0,0.0,0.0,1
2020,10053,5400,390,2490,33,34,0,0,180,81961.54,81961.54,0,1639.2307999999998,1,7.0,4.0,0,1,2490,300,2,0.0,0.0,0.0,1
2020,10085,5700,390,2220,24,31,1,0,180,57115.38,59538.46,1,0.0,0,5.0,4.0,0,1,2220,30,3,0.0,0.0,0.0,1
2020,10094,5700,390,1616,8,53,1,0,180,54961.54,54961.54,0,0.0,0,12.0,7.5,0,1,970,240,3,0.0,0.0,0.0,1
2020,10245,5700,390,1839,27,39,0,0,180,52230.77,52230.77,0,0.0,0,6.0,2.0,0,1,695,330,3,0.0,0.0,0.0,1
2020,10254,4200,330,2065,9,31,1,0,180,38646.15,38646.15,0,2318.769,1,0.0,3.5,0,1,2065,240,4,0.0,0.0,0.0,2
2020,10068,5600,390,940,17,27,1,0,180,42576.92,42576.92,0,0.0,0,0.0,11.5,0,1,940,210,2,0.0,0.0,0.0,1
2020,10484,5400,390,820,29,44,0,0,180,64076.92,67653.85,1,1353.0770000000002,1,10.0,10.0,0,1,820,90,2,0.0,0.0,0.0,1
2020,10463,5600,390,2585,32,37,0,0,180,50730.77,52769.23,1,0.0,0,5.0,5.5,0,1,2585,30,2,0.0,0.0,0.0,1
2020,10345,5400,390,1640,27,46,1,0,180,64076.92,64076.92,0,3844.6151999999997,1,7.0,5.5,0,1,635,270,4,0.0,0.0,0.0,1
2020,10242,5700,390,2241,13,39,0,0,180,57692.31,57692.31,1,0.0,0,15.0,4.0,0,1,1275,180,3,0.0,0.0,0.0,1
2020,10164,5500,390,1155,26,24,0,0,180,31730.77,33846.15,1,0.0,0,20.0,1.0,0,1,1155,60,2,0.0,0.0,0.0,1
2020,10089,5400,390,880,23,40,1,0,199,49846.15,55000.00,2,0.0,0,5.0,9.0,0,1,180,180,3,0.0,0.0,0.0,4
2020,10025,5400,390,1578,28,43,0,0,180,71230.77,74807.69,1,4488.4614,1,7.0,3.0,0,1,1578,120,4,0.0,0.0,0.0,1
2020,10246,5500,390,1490,24,26,0,0,180,33846.15,35961.54,1,0.0,0,12.0,5.0,0,1,1490,30,3,0.0,0.0,0.0,1
2020,10061,5400,390,2520,18,45,1,0,180,81961.54,81961.54,0,1639.2307999999998,1,5.0,2.0,0,1,2520,330,2,0.0,0.0,0.0,1
2020,10022,5700,390,1425,7,26,1,0,180,57692.31,57692.31,0,0.0,0,15.0,8.0,0,1,1425,330,4,0.0,0.0,0.0,1
2020,10231,5700,390,270,6,46,1,0,180,49500.00,49500.00,0,0.0,0,0.0,2.5,0,1,270,270,4,0.0,0.0,0.0,6
2020,10236,5700,390,1730,17,40,1,0,180,60423.08,60423.08,0,0.0,0,12.0,4.0,0,1,1730,270,3,0.0,0.0,0.0,1
2020,10513,4000,300,180,17,26,1,0,180,22000.00,22000.00,0,0.0,0,0.0,1.0,0,1,180,180,3,33.0,0.0,0.0,5
2020,10331,4000,300,180,28,29,1,0,180,22000.00,22000.00,0,0.0,0,0.0,2.5,0,1,180,180,3,48.25,11.61,0.0,5
2020,10627,2200,320,30,19,25,1,0,30,22000.00,22000.00,0,0.0,0,0.0,2.0,0,1,30,30,3,6.25,0.0,0.0,3
2020,10146,3400,380,120,10,23,0,0,120,22000.00,22000.00,0,0.0,0,0.0,2.0,0,1,120,120,3,52.5,14.7,0.0,6
2020,10604,4800,360,150,16,32,1,0,150,22000.00,22000.00,0,0.0,0,0.0,5.5,0,1,150,150,3,45.5,14.102500000000001,0.0,7
2020,10274,4000,300,120,26,31,1,0,120,22000.00,22000.00,0,0.0,0,0.0,6.0,0,1,120,120,3,25.0,10.065,0.0,5
2020,10455,4400,340,240,14,37,0,0,180,27500.00,27500.00,0,0.0,0,0.0,0.5,0,1,240,240,3,42.5,4.505,0.0,4
2020,10543,4000,300,30,20,32,0,0,30,20000.00,20000.00,0,0.0,0,0.0,0.0,0,1,30,30,3,14.25,7.8375,0.0,3
2020,10135,3700,350,120,12,24,0,0,120,22000.00,22000.00,0,0.0,0,0.0,2.0,0,1,120,120,3,25.25,7.105,0.0,5
2020,10336,4800,360,150,7,20,1,0,150,24200.00,24200.00,0,0.0,0,0.0,4.5,0,1,150,150,3,36.5,8.45,0.0,7
2020,10324,3400,380,180,34,22,1,0,180,22000.00,22000.00,0,0.0,0,0.0,3.0,0,2,180,180,3,31.0,7.155,0.0,6
2020,10574,3700,350,180,24,24,1,0,180,20000.00,20000.00,0,0.0,0,0.0,4.0,0,1,180,180,3,42.5,5.8,0.0,5
2020,10606,4800,360,150,12,34,0,0,150,24200.00,24200.00,0,0.0,0,0.0,2.0,0,1,150,150,3,31.0,5.98,0.0,7
2020,10643,2200,320,120,10,27,0,0,120,22000.00,22000.00,0,0.0,0,0.0,2.0,0,1,120,120,3,27.25,0.0,0.0,6
2020,10615,4800,360,90,8,21,1,0,90,24200.00,24200.00,0,0.0,0,0.0,0.5,0,1,90,90,3,56.0,21.427500000000002,0.0,5
2020,10380,2600,320,90,25,32,1,0,90,22000.00,22000.00,0,0.0,0,0.0,1.5,0,1,90,90,3,14.5,8.845,0.0,5
2020,10266,3400,380,90,33,24,1,0,90,22000.00,22000.00,0,0.0,0,0.0,3.0,0,1,90,90,3,56.0,20.46,0.0,5
2020,10284,2600,320,30,26,29,1,0,30,22000.00,22000.00,0,0.0,0,0.0,0.0,0,1,30,30,3,14.25,5.5575,0.0,3
