EMPLOYEE_SURVEY_DATE,ORGANIZATION_CODE,POSITION_CODE,SATISFACTION_CODE,EMPLOYEE_TOPIC_CODE,EMPLOYEE_TOPIC_SCORE
2019-05-15 00:00:00.0,040,5700,3,50,0.711
2019-05-15 00:00:00.0,040,5700,3,51,0.75
2019-05-15 00:00:00.0,040,5700,3,52,0.77
2019-05-15 00:00:00.0,040,5700,3,53,0.651
2019-05-15 00:00:00.0,040,5700,3,54,0.673
2019-05-15 00:00:00.0,1700,4500,3,50,0.769
2019-05-15 00:00:00.0,1700,4500,4,51,0.869
2019-05-15 00:00:00.0,1700,4500,3,52,0.741
2019-05-15 00:00:00.0,1700,4500,3,53,0.714
2019-05-15 00:00:00.0,1700,4500,3,54,0.753
2019-05-15 00:00:00.0,1710,3500,3,50,0.745
2019-05-15 00:00:00.0,1710,3500,3,51,0.758
2019-05-15 00:00:00.0,1710,3500,2,52,0.641
2019-05-15 00:00:00.0,1710,3500,4,53,0.842
2019-05-15 00:00:00.0,1710,3500,3,54,0.737
2018-05-16 00:00:00.0,026,5400,3,53,0.789
2018-05-16 00:00:00.0,026,5400,3,54,0.732
2018-05-16 00:00:00.0,026,5500,4,50,0.825
2018-05-16 00:00:00.0,026,5500,4,51,0.896
2018-05-16 00:00:00.0,026,5500,4,52,0.813
2018-05-16 00:00:00.0,026,5500,4,53,0.85
2018-05-16 00:00:00.0,026,5500,3,54,0.74
2018-05-16 00:00:00.0,026,5600,3,50,0.751
2018-05-16 00:00:00.0,026,5600,4,51,0.878
2018-05-16 00:00:00.0,026,5600,4,52,0.841
2018-05-16 00:00:00.0,026,5600,2,53,0.6
2018-05-16 00:00:00.0,026,5600,3,54,0.683
2018-05-16 00:00:00.0,026,5700,3,50,0.679
2018-05-16 00:00:00.0,026,5700,3,51,0.716
2018-05-16 00:00:00.0,026,5700,3,52,0.739
2018-05-16 00:00:00.0,026,5700,2,53,0.621
2018-05-16 00:00:00.0,026,5700,2,54,0.638
2018-05-16 00:00:00.0,028,5400,3,50,0.689
2018-05-16 00:00:00.0,028,5400,4,51,0.819
2018-05-16 00:00:00.0,028,5400,3,52,0.792
2018-05-16 00:00:00.0,028,5400,3,53,0.74
2018-05-16 00:00:00.0,028,5400,1,54,0.404
2018-05-16 00:00:00.0,028,5600,3,50,0.737
2018-05-16 00:00:00.0,028,5600,4,51,0.873
2018-05-16 00:00:00.0,028,5600,4,52,0.878
2018-05-16 00:00:00.0,028,5600,3,53,0.757
2018-05-16 00:00:00.0,028,5600,1,54,0.439
2018-05-16 00:00:00.0,028,5700,2,50,0.638
2018-05-16 00:00:00.0,028,5700,3,51,0.665
2018-05-16 00:00:00.0,028,5700,3,52,0.73
2018-05-16 00:00:00.0,028,5700,3,53,0.773
2018-05-16 00:00:00.0,028,5700,1,54,0.382
2018-05-16 00:00:00.0,029,5400,3,50,0.739
2018-05-16 00:00:00.0,029,5400,4,51,0.832
2018-05-16 00:00:00.0,029,5400,3,52,0.767
2018-05-16 00:00:00.0,029,5400,2,53,0.625
2018-05-16 00:00:00.0,029,5400,3,54,0.732
2018-05-16 00:00:00.0,029,5500,3,50,0.783
2018-05-16 00:00:00.0,029,5500,4,51,0.822
2018-05-16 00:00:00.0,029,5500,4,52,0.884
2018-05-16 00:00:00.0,029,5500,4,53,0.841
2017-05-17 00:00:00.0,006,5400,3,50,0.734
2017-05-17 00:00:00.0,006,5400,3,51,0.748
2017-05-17 00:00:00.0,006,5400,3,52,0.678
2017-05-17 00:00:00.0,006,5400,3,53,0.728
2017-05-17 00:00:00.0,006,5400,3,54,0.78
2018-05-16 00:00:00.0,5730,4000,2,53,0.527
2018-05-16 00:00:00.0,5730,4000,3,54,0.71
2018-05-16 00:00:00.0,5740,1900,3,50,0.689
2018-05-16 00:00:00.0,5740,1900,2,51,0.628
2018-05-16 00:00:00.0,5740,1900,3,52,0.748
2018-05-16 00:00:00.0,5740,1900,2,53,0.607
2018-05-16 00:00:00.0,5740,1900,3,54,0.772
2018-05-16 00:00:00.0,5740,2000,3,50,0.787
2018-05-16 00:00:00.0,5740,2000,4,51,0.869
2018-05-16 00:00:00.0,5740,2000,4,52,0.878
2018-05-16 00:00:00.0,5740,2000,3,53,0.765
2018-05-16 00:00:00.0,5740,2000,2,54,0.634
2018-05-16 00:00:00.0,5740,2100,3,50,0.654
2018-05-16 00:00:00.0,5740,2100,3,51,0.702
2018-05-16 00:00:00.0,5740,2100,2,52,0.638
2018-05-16 00:00:00.0,5740,2100,3,53,0.757
2018-05-16 00:00:00.0,5740,2100,2,54,0.52
2018-05-16 00:00:00.0,5740,2200,3,50,0.744
2018-05-16 00:00:00.0,5740,2200,3,51,0.795
2018-05-16 00:00:00.0,5740,2200,4,52,0.818
2018-05-16 00:00:00.0,5740,2200,2,53,0.611
2018-05-16 00:00:00.0,5740,2200,3,54,0.752
2018-05-16 00:00:00.0,5740,2300,3,50,0.693
2018-05-16 00:00:00.0,5740,2300,3,51,0.679
2018-05-16 00:00:00.0,5740,2300,3,52,0.753
2017-05-17 00:00:00.0,034,5600,3,50,0.735
2017-05-17 00:00:00.0,034,5600,3,51,0.786
2017-05-17 00:00:00.0,034,5600,3,52,0.736
2017-05-17 00:00:00.0,034,5600,3,53,0.66
2017-05-17 00:00:00.0,034,5600,3,54,0.759
2017-05-17 00:00:00.0,034,5700,3,50,0.691
2017-05-17 00:00:00.0,034,5700,3,51,0.704
2017-05-17 00:00:00.0,034,5700,3,52,0.761
2017-05-17 00:00:00.0,034,5700,2,53,0.603
2017-05-17 00:00:00.0,034,5700,3,54,0.698
2017-05-17 00:00:00.0,035,5400,3,50,0.688
2017-05-17 00:00:00.0,035,5400,2,51,0.625
2017-05-17 00:00:00.0,035,5400,3,52,0.766
2017-05-17 00:00:00.0,035,5400,3,53,0.681
2017-05-17 00:00:00.0,035,5400,3,54,0.681
2017-05-17 00:00:00.0,035,5600,3,50,0.728
2020-05-15 00:00:00.0,007,5700,3,51,0.65
2020-05-15 00:00:00.0,007,5700,3,52,0.698
2020-05-15 00:00:00.0,007,5700,3,53,0.715
2020-05-15 00:00:00.0,007,5700,3,54,0.764
2020-05-15 00:00:00.0,009,5400,3,50,0.748
2020-05-15 00:00:00.0,009,5400,4,51,0.857
2020-05-15 00:00:00.0,009,5400,3,52,0.756
2020-05-15 00:00:00.0,009,5400,2,53,0.545
2020-05-15 00:00:00.0,009,5400,4,54,0.833
2020-05-15 00:00:00.0,009,5500,3,50,0.765
2020-05-15 00:00:00.0,009,5500,3,51,0.734
2020-05-15 00:00:00.0,009,5500,4,52,0.882
2020-05-15 00:00:00.0,009,5500,3,53,0.808
2020-05-15 00:00:00.0,009,5500,2,54,0.636
2020-05-15 00:00:00.0,009,5600,3,50,0.725
2020-05-15 00:00:00.0,009,5600,4,51,0.832
2020-05-15 00:00:00.0,009,5600,3,52,0.789
2020-05-15 00:00:00.0,009,5600,2,53,0.528
2020-05-15 00:00:00.0,009,5600,3,54,0.75
2020-05-15 00:00:00.0,009,5700,3,50,0.786
2020-05-15 00:00:00.0,009,5700,4,51,0.857
2020-05-15 00:00:00.0,009,5700,5,52,0.928
2020-05-15 00:00:00.0,009,5700,3,53,0.697
2020-05-15 00:00:00.0,009,5700,3,54,0.661
2020-05-15 00:00:00.0,013,5400,3,50,0.723
2020-05-15 00:00:00.0,013,5400,3,51,0.678
2020-05-15 00:00:00.0,013,5400,4,52,0.814
2020-05-15 00:00:00.0,013,5400,2,53,0.587
2020-05-15 00:00:00.0,013,5400,4,54,0.815
2020-05-15 00:00:00.0,013,5500,3,50,0.728
2020-05-15 00:00:00.0,013,5500,3,51,0.763
2020-05-15 00:00:00.0,013,5500,2,52,0.611
2020-05-15 00:00:00.0,013,5500,4,53,0.86
2017-05-17 00:00:00.0,8720,4300,3,52,0.704
2017-05-17 00:00:00.0,8720,4300,2,53,0.612
2017-05-17 00:00:00.0,8720,4300,4,54,0.839
2017-05-17 00:00:00.0,8720,4400,3,50,0.736
2017-05-17 00:00:00.0,8720,4400,2,51,0.647
2017-05-17 00:00:00.0,8720,4400,3,52,0.724
2017-05-17 00:00:00.0,8720,4400,3,53,0.752
2017-05-17 00:00:00.0,8720,4400,4,54,0.819
2017-05-17 00:00:00.0,8730,3800,3,50,0.713
2017-05-17 00:00:00.0,8730,3800,3,51,0.686
2017-05-17 00:00:00.0,8730,3800,3,52,0.774
2017-05-17 00:00:00.0,8730,3800,2,53,0.598
2017-05-17 00:00:00.0,8730,3800,3,54,0.793
2017-05-17 00:00:00.0,8730,3900,3,50,0.76
2017-05-17 00:00:00.0,8730,3900,3,51,0.748
2017-05-17 00:00:00.0,8730,3900,3,52,0.783
2017-05-17 00:00:00.0,8730,3900,3,53,0.792
2017-05-17 00:00:00.0,8730,3900,3,54,0.718
2017-05-17 00:00:00.0,8730,4000,3,50,0.758
2020-05-15 00:00:00.0,7760,3400,3,50,0.772
2020-05-15 00:00:00.0,7760,3400,4,51,0.829
2020-05-15 00:00:00.0,7760,3400,3,52,0.791
2020-05-15 00:00:00.0,7760,3400,5,53,0.927
2020-05-15 00:00:00.0,7760,3400,2,54,0.541
2020-05-15 00:00:00.0,7800,5200,3,50,0.705
2020-05-15 00:00:00.0,7800,5200,3,51,0.753
2020-05-15 00:00:00.0,7800,5200,4,52,0.853
2020-05-15 00:00:00.0,7800,5200,3,53,0.655
2020-05-15 00:00:00.0,7800,5200,2,54,0.558
2020-05-15 00:00:00.0,7810,4600,3,50,0.777
2020-05-15 00:00:00.0,7810,4600,3,51,0.772
2020-05-15 00:00:00.0,7810,4600,2,52,0.637
2020-05-15 00:00:00.0,7810,4600,4,53,0.899
2020-05-15 00:00:00.0,7810,4600,3,54,0.798
2020-05-15 00:00:00.0,7810,4700,3,50,0.778
2020-05-15 00:00:00.0,7810,4700,4,51,0.885
2020-05-15 00:00:00.0,7810,4700,3,52,0.716
2020-05-15 00:00:00.0,7810,4700,3,53,0.669
2020-05-15 00:00:00.0,7810,4700,4,54,0.841
2020-05-15 00:00:00.0,7810,4800,3,50,0.783
2020-05-15 00:00:00.0,7810,4800,3,51,0.782
2020-05-15 00:00:00.0,7810,4800,3,52,0.717
2020-05-15 00:00:00.0,7810,4800,4,53,0.832
2020-05-15 00:00:00.0,7810,4800,3,54,0.802
2020-05-15 00:00:00.0,7810,5800,3,50,0.762
2020-05-15 00:00:00.0,7810,5800,4,51,0.895
2020-05-15 00:00:00.0,7810,5800,3,52,0.717
2020-05-15 00:00:00.0,7810,5800,4,53,0.87
2020-05-15 00:00:00.0,7810,5800,2,54,0.566
2020-05-15 00:00:00.0,7820,4900,2,50,0.648
2020-05-15 00:00:00.0,7820,4900,2,51,0.571
2020-05-15 00:00:00.0,7820,4900,3,52,0.732
2020-05-15 00:00:00.0,7820,4900,2,53,0.635
2019-05-15 00:00:00.0,017,5400,3,51,0.733
2019-05-15 00:00:00.0,017,5400,4,52,0.869
2019-05-15 00:00:00.0,7810,5800,2,54,0.641
2019-05-15 00:00:00.0,7820,4900,2,50,0.587
2019-05-15 00:00:00.0,7820,4900,2,51,0.585
2019-05-15 00:00:00.0,7820,4900,2,52,0.611
2019-05-15 00:00:00.0,7820,4900,2,53,0.608
2019-05-15 00:00:00.0,7820,4900,2,54,0.545
2019-05-15 00:00:00.0,7820,5000,2,50,0.609
2019-05-15 00:00:00.0,7820,5000,2,51,0.596
2019-05-15 00:00:00.0,7820,5000,2,52,0.619
2019-05-15 00:00:00.0,7820,5000,2,53,0.615
2019-05-15 00:00:00.0,7820,5000,2,54,0.605
2019-05-15 00:00:00.0,7820,5100,2,50,0.616
2019-05-15 00:00:00.0,7820,5100,2,51,0.588
2019-05-15 00:00:00.0,7820,5100,3,52,0.665
2019-05-15 00:00:00.0,7820,5100,2,53,0.62
2019-05-15 00:00:00.0,7820,5100,2,54,0.589
2019-05-15 00:00:00.0,8700,4500,4,50,0.829
2019-05-15 00:00:00.0,8700,4500,4,51,0.824
2019-05-15 00:00:00.0,8700,4500,4,52,0.888
2019-05-15 00:00:00.0,8700,4500,4,53,0.86
2019-05-15 00:00:00.0,8700,4500,3,54,0.745
2019-05-15 00:00:00.0,8710,3500,3,50,0.768
2019-05-15 00:00:00.0,8710,3500,3,51,0.769
2019-05-15 00:00:00.0,8710,3500,3,52,0.696
2019-05-15 00:00:00.0,8710,3500,4,53,0.869
2019-05-15 00:00:00.0,8710,3500,3,54,0.737
2019-05-15 00:00:00.0,8710,3700,3,50,0.769
2019-05-15 00:00:00.0,8710,3700,3,51,0.723
2019-05-15 00:00:00.0,8710,3700,4,52,0.81
2019-05-15 00:00:00.0,8710,3700,4,53,0.815
2019-05-15 00:00:00.0,8710,3700,3,54,0.727
2019-05-15 00:00:00.0,8720,4300,3,50,0.754
2019-05-15 00:00:00.0,8720,4300,3,51,0.773
2019-05-15 00:00:00.0,8720,4300,4,52,0.833
2019-05-15 00:00:00.0,8720,4300,3,53,0.801
2019-05-15 00:00:00.0,8720,4300,2,54,0.609
2019-05-15 00:00:00.0,8720,4400,3,50,0.749
2019-05-15 00:00:00.0,8720,4400,3,51,0.734
2019-05-15 00:00:00.0,8720,4400,4,52,0.828
2019-05-15 00:00:00.0,8720,4400,3,53,0.723
2019-05-15 00:00:00.0,8720,4400,3,54,0.709
2019-05-15 00:00:00.0,8730,3800,3,50,0.758
2019-05-15 00:00:00.0,8730,3800,3,51,0.805
2019-05-15 00:00:00.0,8730,3800,4,52,0.86
2019-05-15 00:00:00.0,8730,3800,3,53,0.741
2019-05-15 00:00:00.0,8730,3800,2,54,0.627
2019-05-15 00:00:00.0,8730,3900,3,50,0.683
2019-05-15 00:00:00.0,8730,3900,2,51,0.604
2019-05-15 00:00:00.0,8730,3900,3,52,0.677
2019-05-15 00:00:00.0,8730,3900,4,53,0.869
2019-05-15 00:00:00.0,8730,3900,2,54,0.583
2019-05-15 00:00:00.0,8730,4000,3,50,0.707
2019-05-15 00:00:00.0,8730,4000,3,51,0.738
2019-05-15 00:00:00.0,8730,4000,3,52,0.75
2019-05-15 00:00:00.0,8730,4000,3,53,0.784
2019-05-15 00:00:00.0,8730,4000,2,54,0.554
2019-05-15 00:00:00.0,8740,1900,3,50,0.695
2019-05-15 00:00:00.0,8740,1900,3,51,0.732
2019-05-15 00:00:00.0,8740,1900,3,52,0.65
2019-05-15 00:00:00.0,8740,1900,3,53,0.782
2019-05-15 00:00:00.0,8740,1900,2,54,0.617
2019-05-15 00:00:00.0,8740,2000,3,50,0.758
2019-05-15 00:00:00.0,8740,2000,4,51,0.831
2019-05-15 00:00:00.0,8740,2000,3,52,0.736
2019-05-15 00:00:00.0,8740,2000,3,53,0.73
2019-05-15 00:00:00.0,8740,2000,3,54,0.734
2019-05-15 00:00:00.0,8740,2100,3,50,0.751
2019-05-15 00:00:00.0,8740,2100,3,51,0.754
2019-05-15 00:00:00.0,8740,2100,3,52,0.726
2019-05-15 00:00:00.0,8740,2100,4,53,0.815
2019-05-15 00:00:00.0,8740,2100,3,54,0.71
2020-05-15 00:00:00.0,4820,5000,2,53,0.637
2020-05-15 00:00:00.0,4820,5000,3,54,0.736
2020-05-15 00:00:00.0,4820,5100,3,50,0.702
2020-05-15 00:00:00.0,4820,5100,3,51,0.72
2020-05-15 00:00:00.0,4820,5100,3,52,0.732
2020-05-15 00:00:00.0,4820,5100,2,53,0.636
2020-05-15 00:00:00.0,4820,5100,3,54,0.718
2020-05-15 00:00:00.0,5700,4500,3,50,0.727
2020-05-15 00:00:00.0,5700,4500,2,51,0.584
2020-05-15 00:00:00.0,5700,4500,3,52,0.747
2020-05-15 00:00:00.0,5700,4500,3,53,0.763
2020-05-15 00:00:00.0,5700,4500,4,54,0.815
2020-05-15 00:00:00.0,5710,3500,3,50,0.805
2020-05-15 00:00:00.0,5710,3500,3,51,0.734
2020-05-15 00:00:00.0,019,5400,2,53,0.587
2020-05-15 00:00:00.0,019,5400,4,54,0.815
2020-05-15 00:00:00.0,019,5500,3,50,0.697
2020-05-15 00:00:00.0,019,5500,2,51,0.612
2020-05-15 00:00:00.0,019,5500,4,52,0.863
2020-05-15 00:00:00.0,019,5500,3,53,0.66
2020-05-15 00:00:00.0,019,5500,3,54,0.652
2020-05-15 00:00:00.0,019,5600,3,50,0.722
2020-05-15 00:00:00.0,019,5600,3,51,0.737
2020-05-15 00:00:00.0,019,5600,3,52,0.776
2020-05-15 00:00:00.0,019,5600,2,53,0.587
2020-05-15 00:00:00.0,019,5600,3,54,0.79
2020-05-15 00:00:00.0,019,5700,3,50,0.749
2020-05-15 00:00:00.0,019,5700,3,51,0.779
2020-05-15 00:00:00.0,019,5700,4,52,0.834
2020-05-15 00:00:00.0,019,5700,3,53,0.761
2020-05-15 00:00:00.0,019,5700,2,54,0.622
2020-05-15 00:00:00.0,020,5400,4,50,0.812
2020-05-15 00:00:00.0,020,5400,3,51,0.805
2020-05-15 00:00:00.0,020,5400,5,52,0.911
2018-05-16 00:00:00.0,5730,3900,3,53,0.702
2018-05-16 00:00:00.0,5730,3900,2,54,0.599
2018-05-16 00:00:00.0,5730,4000,3,50,0.691
2018-05-16 00:00:00.0,5730,4000,4,51,0.878
2018-05-16 00:00:00.0,5730,4000,2,52,0.647
2020-05-15 00:00:00.0,8740,1900,3,50,0.732
2020-05-15 00:00:00.0,8740,1900,4,51,0.857
2020-05-15 00:00:00.0,8740,1900,3,52,0.737
2020-05-15 00:00:00.0,8740,1900,3,53,0.672
2020-05-15 00:00:00.0,8740,1900,3,54,0.661
2020-05-15 00:00:00.0,8740,2000,3,50,0.739
2020-05-15 00:00:00.0,8740,2000,3,51,0.753
2020-05-15 00:00:00.0,8740,2000,3,52,0.809
2020-05-15 00:00:00.0,8740,2000,3,53,0.69
2020-05-15 00:00:00.0,8740,2000,3,54,0.704
2020-05-15 00:00:00.0,8740,2100,3,50,0.746
2020-05-15 00:00:00.0,8740,2100,3,51,0.794
2020-05-15 00:00:00.0,8740,2100,3,52,0.747
2020-05-15 00:00:00.0,8740,2100,3,53,0.717
2020-05-15 00:00:00.0,8740,2100,3,54,0.724
2020-05-15 00:00:00.0,8740,2200,3,50,0.805
2020-05-15 00:00:00.0,8740,2200,3,51,0.798
2020-05-15 00:00:00.0,8740,2200,4,52,0.865
2020-05-15 00:00:00.0,8740,2200,3,53,0.778
2020-05-15 00:00:00.0,8740,2200,3,54,0.777
2020-05-15 00:00:00.0,8740,2300,4,50,0.828
2020-05-15 00:00:00.0,8740,2300,4,51,0.866
2020-05-15 00:00:00.0,8740,2300,4,52,0.882
2020-05-15 00:00:00.0,8740,2300,3,53,0.749
2020-05-15 00:00:00.0,8740,2300,4,54,0.815
2020-05-15 00:00:00.0,8740,2400,3,50,0.769
2020-05-15 00:00:00.0,8740,2400,3,51,0.725
2020-05-15 00:00:00.0,8740,2400,4,52,0.858
2020-05-15 00:00:00.0,8740,2400,3,53,0.782
2020-05-15 00:00:00.0,8740,2400,3,54,0.712
2018-05-16 00:00:00.0,5750,4200,2,53,0.576
2018-05-16 00:00:00.0,5750,4200,2,54,0.642
2018-05-16 00:00:00.0,5760,3100,3,50,0.76
2018-05-16 00:00:00.0,5760,3100,4,51,0.869
2018-05-16 00:00:00.0,5760,3100,3,52,0.683
2018-05-16 00:00:00.0,5760,3100,3,53,0.699
2018-05-16 00:00:00.0,5760,3100,3,54,0.789
2018-05-16 00:00:00.0,5760,3300,3,50,0.69
2018-05-16 00:00:00.0,5760,3300,3,51,0.809
2018-05-16 00:00:00.0,5760,3300,2,52,0.628
2018-05-16 00:00:00.0,5760,3300,2,53,0.633
2018-05-16 00:00:00.0,5760,3300,3,54,0.691
2018-05-16 00:00:00.0,5800,5200,3,50,0.675
2018-05-16 00:00:00.0,5800,5200,4,51,0.869
2018-05-16 00:00:00.0,5800,5200,3,52,0.721
2018-05-16 00:00:00.0,5800,5200,1,53,0.498
2018-05-16 00:00:00.0,5800,5200,2,54,0.61
2018-05-16 00:00:00.0,5800,5300,3,50,0.792
2018-05-16 00:00:00.0,5800,5300,4,51,0.859
2018-05-16 00:00:00.0,5800,5300,4,52,0.878
2018-05-16 00:00:00.0,5800,5300,3,53,0.724
2018-05-16 00:00:00.0,5800,5300,3,54,0.707
2018-05-16 00:00:00.0,5810,4700,3,50,0.717
2018-05-16 00:00:00.0,5810,4700,3,51,0.727
2018-05-16 00:00:00.0,5810,4700,3,52,0.701
2018-05-16 00:00:00.0,5810,4700,3,53,0.751
2018-05-16 00:00:00.0,5810,4700,3,54,0.688
2018-05-16 00:00:00.0,5810,4800,3,50,0.729
2018-05-16 00:00:00.0,5810,4800,3,51,0.797
2018-05-16 00:00:00.0,5810,4800,3,52,0.735
2018-05-16 00:00:00.0,5810,4800,3,53,0.717
2018-05-16 00:00:00.0,5810,4800,3,54,0.667
2018-05-16 00:00:00.0,5810,5800,3,50,0.76
2018-05-16 00:00:00.0,5810,5800,4,51,0.869
2018-05-16 00:00:00.0,5810,5800,4,52,0.813
2018-05-16 00:00:00.0,5810,5800,3,53,0.74
2018-05-16 00:00:00.0,5810,5800,2,54,0.618
2018-05-16 00:00:00.0,5820,4900,2,50,0.564
2018-05-16 00:00:00.0,5820,4900,2,51,0.545
2018-05-16 00:00:00.0,5820,4900,2,52,0.522
2018-05-16 00:00:00.0,5820,4900,2,53,0.573
2018-05-16 00:00:00.0,5820,4900,2,54,0.614
2018-05-16 00:00:00.0,5820,5000,2,50,0.643
2018-05-16 00:00:00.0,5820,5000,3,51,0.683
2018-05-16 00:00:00.0,5820,5000,3,52,0.671
2018-05-16 00:00:00.0,5820,5000,3,53,0.652
2018-05-16 00:00:00.0,5820,5000,2,54,0.567
2018-05-16 00:00:00.0,5820,5100,2,50,0.616
2018-05-16 00:00:00.0,5820,5100,2,51,0.648
2018-05-16 00:00:00.0,5820,5100,3,52,0.652
2018-05-16 00:00:00.0,5820,5100,2,53,0.611
2020-05-15 00:00:00.0,026,5700,4,51,0.824
2020-05-15 00:00:00.0,026,5700,4,52,0.853
2020-05-15 00:00:00.0,026,5700,3,53,0.783
2020-05-15 00:00:00.0,026,5700,3,54,0.691
2020-05-15 00:00:00.0,028,5400,3,50,0.744
2020-05-15 00:00:00.0,028,5400,4,51,0.847
2020-05-15 00:00:00.0,028,5400,4,52,0.863
2020-05-15 00:00:00.0,028,5400,2,53,0.63
2020-05-15 00:00:00.0,028,5400,2,54,0.636
2020-05-15 00:00:00.0,028,5500,3,50,0.76
2020-05-15 00:00:00.0,028,5500,3,51,0.8
2020-05-15 00:00:00.0,028,5500,3,52,0.77
2020-05-15 00:00:00.0,028,5500,4,53,0.814
2020-05-15 00:00:00.0,028,5500,3,54,0.654
2020-05-15 00:00:00.0,028,5600,3,50,0.746
2020-05-15 00:00:00.0,028,5600,3,51,0.769
2020-05-15 00:00:00.0,028,5600,4,52,0.876
2020-05-15 00:00:00.0,028,5600,3,53,0.661
2020-05-15 00:00:00.0,028,5600,3,54,0.678
2020-05-15 00:00:00.0,028,5700,3,50,0.744
2020-05-15 00:00:00.0,028,5700,4,51,0.847
2020-05-15 00:00:00.0,028,5700,4,52,0.863
2020-05-15 00:00:00.0,028,5700,2,53,0.63
2020-05-15 00:00:00.0,028,5700,2,54,0.636
2020-05-15 00:00:00.0,029,5400,3,50,0.739
2020-05-15 00:00:00.0,029,5400,3,51,0.782
2020-05-15 00:00:00.0,029,5400,3,52,0.805
2020-05-15 00:00:00.0,029,5400,2,53,0.604
2020-05-15 00:00:00.0,029,5400,3,54,0.764
2020-05-15 00:00:00.0,029,5500,4,50,0.831
2020-05-15 00:00:00.0,029,5500,4,51,0.845
2020-05-15 00:00:00.0,029,5500,4,52,0.882
2020-05-15 00:00:00.0,029,5500,4,53,0.844
2020-05-15 00:00:00.0,029,5500,3,54,0.755
2020-05-15 00:00:00.0,029,5600,3,50,0.788
2020-05-15 00:00:00.0,029,5600,4,51,0.855
2020-05-15 00:00:00.0,029,5600,3,52,0.802
2018-05-16 00:00:00.0,015,5700,2,53,0.582
2018-05-16 00:00:00.0,015,5700,3,54,0.687
2018-05-16 00:00:00.0,017,5400,3,50,0.745
2018-05-16 00:00:00.0,8730,4000,3,51,0.675
2018-05-16 00:00:00.0,8730,4000,3,52,0.656
2018-05-16 00:00:00.0,8730,4000,3,53,0.767
2018-05-16 00:00:00.0,8730,4000,2,54,0.614
2018-05-16 00:00:00.0,8740,1900,3,50,0.775
2018-05-16 00:00:00.0,8740,1900,4,51,0.878
2018-05-16 00:00:00.0,8740,1900,4,52,0.813
2018-05-16 00:00:00.0,8740,1900,3,53,0.757
2018-05-16 00:00:00.0,8740,1900,3,54,0.65
2018-05-16 00:00:00.0,8740,2000,3,50,0.788
2018-05-16 00:00:00.0,8740,2000,3,51,0.795
2018-05-16 00:00:00.0,8740,2000,4,52,0.813
2017-05-17 00:00:00.0,020,5700,3,54,0.762
2017-05-17 00:00:00.0,021,5400,3,50,0.674
2017-05-17 00:00:00.0,021,5400,2,51,0.572
2017-05-17 00:00:00.0,021,5400,3,52,0.73
2017-05-17 00:00:00.0,021,5400,2,53,0.642
2017-05-17 00:00:00.0,021,5400,3,54,0.753
2017-05-17 00:00:00.0,021,5600,3,50,0.722
2017-05-17 00:00:00.0,021,5600,3,51,0.697
2017-05-17 00:00:00.0,021,5600,3,52,0.774
2017-05-17 00:00:00.0,021,5600,3,53,0.736
2017-05-17 00:00:00.0,021,5600,3,54,0.681
2017-05-17 00:00:00.0,021,5700,3,50,0.726
2017-05-17 00:00:00.0,021,5700,3,51,0.654
2017-05-17 00:00:00.0,021,5700,3,52,0.726
2017-05-17 00:00:00.0,021,5700,3,53,0.709
2017-05-17 00:00:00.0,021,5700,4,54,0.817
2017-05-17 00:00:00.0,022,5400,2,50,0.647
2017-05-17 00:00:00.0,022,5400,3,51,0.663
2017-05-17 00:00:00.0,022,5400,3,52,0.673
2017-05-17 00:00:00.0,022,5400,3,53,0.67
2017-05-17 00:00:00.0,022,5400,2,54,0.581
2017-05-17 00:00:00.0,022,5500,3,50,0.669
2017-05-17 00:00:00.0,022,5500,2,51,0.641
2017-05-17 00:00:00.0,022,5500,3,52,0.705
2017-05-17 00:00:00.0,022,5500,3,53,0.702
2017-05-17 00:00:00.0,022,5500,2,54,0.629
2017-05-17 00:00:00.0,022,5700,2,50,0.605
2017-05-17 00:00:00.0,022,5700,2,51,0.592
2017-05-17 00:00:00.0,022,5700,3,52,0.705
2017-05-17 00:00:00.0,022,5700,2,53,0.599
2017-05-17 00:00:00.0,022,5700,2,54,0.526
2017-05-17 00:00:00.0,023,5400,3,50,0.7
2017-05-17 00:00:00.0,023,5400,4,51,0.845
2017-05-17 00:00:00.0,023,5400,2,52,0.642
2017-05-17 00:00:00.0,023,5400,2,53,0.595
2017-05-17 00:00:00.0,023,5400,3,54,0.717
2017-05-17 00:00:00.0,023,5500,3,50,0.747
2017-05-17 00:00:00.0,023,5500,3,51,0.713
2017-05-17 00:00:00.0,023,5500,3,52,0.748
2017-05-17 00:00:00.0,023,5500,4,53,0.845
2017-05-17 00:00:00.0,023,5500,3,54,0.681
2017-05-17 00:00:00.0,023,5600,3,50,0.691
2017-05-17 00:00:00.0,023,5600,4,51,0.836
2017-05-17 00:00:00.0,023,5600,3,52,0.766
2017-05-17 00:00:00.0,023,5600,1,53,0.509
2017-05-17 00:00:00.0,023,5600,3,54,0.654
2017-05-17 00:00:00.0,023,5700,3,50,0.771
2017-05-17 00:00:00.0,023,5700,4,51,0.845
2017-05-17 00:00:00.0,023,5700,4,52,0.845
2017-05-17 00:00:00.0,023,5700,3,53,0.705
2017-05-17 00:00:00.0,023,5700,3,54,0.69
2017-05-17 00:00:00.0,024,5400,3,50,0.742
2017-05-17 00:00:00.0,024,5400,3,51,0.705
2017-05-17 00:00:00.0,024,5400,3,52,0.801
